nodeID;communityID;color;type
u_1145;3;#440256;user
a_344;3;#440256;artist
u_1801;2;#440154;user
a_486;1;#440154;artist
u_593;3;#440256;user
t_8502;0;#440154;tag
u_232;3;#440256;user
u_1895;3;#440256;user
t_1951;0;#440154;tag
a_464;3;#440256;artist
u_691;3;#440256;user
u_310;3;#440256;user
t_542;1;#440154;tag
a_198;1;#440154;artist
a_1412;0;#440154;artist
t_2609;0;#440154;tag
u_1709;237;#297a8e;user
u_1660;31;#481467;user
u_1662;4;#440256;user
u_1132;3;#440256;user
t_3310;5;#440256;tag
u_1308;3;#440256;user
t_4523;13;#46085c;tag
u_851;3;#440256;user
u_859;2;#440154;user
t_1628;315;#1e9b8a;tag
u_128;0;#440154;user
t_2056;1;#440154;tag
u_514;3;#440256;user
u_1905;0;#440154;user
t_756;298;#20938c;tag
u_46;3;#440256;user
t_6486;0;#440154;tag
u_1300;3;#440256;user
u_1069;3;#440256;user
u_1642;2;#440154;user
t_6105;3;#440256;tag
t_624;2;#440154;tag
t_12267;10;#450559;tag
t_196;0;#440154;tag
u_339;3;#440256;user
u_198;1;#440154;user
t_1870;5;#440256;tag
a_707;1;#440154;artist
t_8106;6;#450457;tag
u_723;3;#440256;user
t_1653;3;#440256;tag
u_343;1;#440154;user
t_977;321;#1e9d89;tag
u_655;92;#453781;user
a_735;0;#440154;artist
u_2039;181;#33628d;user
u_1789;0;#440154;user
u_59;1;#440154;user
t_1834;2;#440154;tag
a_511;0;#440154;artist
t_1532;9;#450559;tag
u_355;3;#440256;user
a_917;1;#440154;artist
u_2018;3;#440256;user
t_2530;2;#440154;tag
u_2042;1;#440154;user
u_481;3;#440256;user
t_3930;308;#1f978b;tag
u_1164;2;#440154;user
a_599;0;#440154;artist
t_2195;0;#440154;tag
t_9972;2;#440154;tag
a_441;0;#440154;artist
u_1253;3;#440256;user
t_891;0;#440154;tag
u_1761;5;#440256;user
u_1343;224;#2b748e;user
a_318;3;#440256;artist
t_8414;11;#46075a;tag
a_220;0;#440154;artist
u_730;3;#440256;user
u_2020;3;#440256;user
t_3364;0;#440154;tag
t_12549;3;#440256;tag
u_1690;3;#440256;user
t_3844;313;#1f9a8a;tag
u_162;3;#440256;user
t_6806;0;#440154;tag
t_7346;287;#218f8d;tag
t_1737;2;#440154;tag
u_211;0;#440154;user
t_9262;0;#440154;tag
a_972;3;#440256;artist
u_51;1;#440154;user
u_1975;2;#440154;user
u_1146;3;#440256;user
a_301;3;#440256;artist
t_4261;0;#440154;tag
t_11532;6;#450457;tag
u_1600;3;#440256;user
a_159;0;#440154;artist
t_6567;290;#21918c;tag
u_275;0;#440154;user
a_475;3;#440256;artist
u_1832;0;#440154;user
u_1879;4;#440256;user
u_1283;3;#440256;user
t_1468;14;#460a5d;tag
u_743;267;#24868e;user
a_328;3;#440256;artist
u_1614;208;#2e6e8e;user
t_1889;1;#440154;tag
t_6091;6;#450457;tag
u_1706;2;#440154;user
u_58;3;#440256;user
t_1002;217;#2c718e;tag
t_2360;10;#450559;tag
u_1560;3;#440256;user
t_12093;2;#440154;tag
t_2193;0;#440154;tag
u_499;0;#440154;user
t_243;122;#404688;tag
u_1397;1;#440154;user
t_4922;0;#440154;tag
t_1250;1;#440154;tag
t_12134;322;#1f9e89;tag
t_1647;3;#440256;tag
u_107;1;#440154;user
t_1268;305;#1f968b;tag
u_311;185;#32648e;user
u_1659;3;#440256;user
t_3929;12;#46085c;tag
u_413;3;#440256;user
u_1001;3;#440256;user
a_325;3;#440256;artist
u_847;3;#440256;user
u_1365;3;#440256;user
t_9793;2;#440154;tag
t_1344;0;#440154;tag
u_1682;1;#440154;user
u_1167;83;#46327e;user
u_877;1;#440154;user
u_1453;3;#440256;user
u_1924;1;#440154;user
a_982;0;#440154;artist
u_490;3;#440256;user
u_1027;3;#440256;user
u_636;3;#440256;user
t_1842;1;#440154;tag
t_4263;0;#440154;tag
a_429;0;#440154;artist
t_4886;2;#440154;tag
t_3045;2;#440154;tag
a_310;3;#440256;artist
t_3;0;#440154;tag
u_195;0;#440154;user
a_59;0;#440154;artist
t_2613;5;#440256;tag
u_2006;2;#440154;user
u_1054;6;#450457;user
u_385;3;#440256;user
a_1044;1;#440154;artist
t_6579;5;#440256;tag
t_1279;1;#440154;tag
u_534;3;#440256;user
a_680;3;#440256;artist
t_2333;2;#440154;tag
u_1535;3;#440256;user
t_9264;324;#1f9f88;tag
a_1048;0;#440154;artist
a_352;3;#440256;artist
u_136;3;#440256;user
u_1247;3;#440256;user
t_2231;7;#450559;tag
a_294;3;#440256;artist
u_761;0;#440154;user
u_815;3;#440256;user
u_1628;3;#440256;user
t_262;102;#433d84;tag
t_2363;0;#440154;tag
t_720;330;#1fa188;tag
u_646;3;#440256;user
a_533;0;#440154;artist
t_8899;200;#2f6b8e;tag
u_247;1;#440154;user
u_569;3;#440256;user
a_293;3;#440256;artist
u_2088;3;#440256;user
u_884;3;#440256;user
t_7259;312;#1f998a;tag
u_925;261;#25848e;user
t_1549;5;#440256;tag
u_470;3;#440256;user
t_9428;2;#440154;tag
a_424;0;#440154;artist
t_8522;335;#1fa287;tag
u_1780;3;#440256;user
u_778;3;#440256;user
u_1189;3;#440256;user
a_686;3;#440256;artist
u_852;3;#440256;user
u_256;3;#440256;user
u_911;3;#440256;user
a_226;0;#440154;artist
a_412;1;#440154;artist
u_1120;3;#440256;user
u_129;3;#440256;user
u_227;3;#440256;user
t_7661;1;#440154;tag
t_1846;2;#440154;tag
u_1653;0;#440154;user
t_2189;333;#1fa187;tag
a_681;3;#440256;artist
u_1883;0;#440154;user
a_959;0;#440154;artist
u_1369;3;#440256;user
u_966;3;#440256;user
u_795;3;#440256;user
u_1017;3;#440256;user
a_706;0;#440154;artist
u_421;3;#440256;user
u_1263;3;#440256;user
t_357;3;#440256;tag
a_868;0;#440154;artist
a_7;1;#440154;artist
t_739;1;#440154;tag
u_1777;2;#440154;user
a_1090;0;#440154;artist
u_1671;0;#440154;user
u_146;3;#440256;user
t_8716;0;#440154;tag
t_3579;353;#24aa83;tag
a_614;0;#440154;artist
t_4921;202;#2f6c8e;tag
a_525;3;#440256;artist
u_1554;0;#440154;user
t_1969;13;#46085c;tag
a_88;0;#440154;artist
u_717;3;#440256;user
u_329;3;#440256;user
t_4934;202;#2f6c8e;tag
u_1479;1;#440154;user
t_4471;310;#1f988b;tag
t_2793;2;#440154;tag
u_1072;3;#440256;user
t_2345;0;#440154;tag
t_1236;0;#440154;tag
t_3366;3;#440256;tag
u_80;1;#440154;user
t_4531;4;#440256;tag
t_4725;3;#440256;tag
a_544;3;#440256;artist
t_9613;1;#440154;tag
a_238;2;#440154;artist
u_1702;0;#440154;user
u_1092;3;#440256;user
u_899;1;#440154;user
u_150;3;#440256;user
u_1646;3;#440256;user
u_120;3;#440256;user
u_1973;3;#440256;user
u_1581;0;#440154;user
a_70;2;#440154;artist
t_1975;13;#46085c;tag
u_708;6;#450457;user
t_2031;1;#440154;tag
a_331;3;#440256;artist
u_49;3;#440256;user
u_43;2;#440154;user
u_1450;1;#440154;user
u_127;1;#440154;user
u_377;1;#440154;user
u_414;3;#440256;user
u_260;3;#440256;user
u_1809;1;#440154;user
t_566;1;#440154;tag
u_2016;2;#440154;user
t_2666;11;#46075a;tag
t_305;331;#1fa187;tag
a_918;1;#440154;artist
t_5976;6;#450457;tag
u_1150;7;#450559;user
a_257;3;#440256;artist
t_6701;360;#26ad81;tag
u_917;0;#440154;user
u_1445;3;#440256;user
u_12;1;#440154;user
u_1196;1;#440154;user
a_689;3;#440256;artist
t_10393;99;#443a83;tag
a_1613;4;#440256;artist
u_133;3;#440256;user
t_700;202;#2f6c8e;tag
u_1034;3;#440256;user
t_399;3;#440256;tag
u_930;3;#440256;user
a_518;1;#440154;artist
t_7549;300;#1f948c;tag
u_1567;3;#440256;user
a_56;0;#440154;artist
u_340;3;#440256;user
a_907;3;#440256;artist
t_602;2;#440154;tag
t_3343;9;#450559;tag
u_830;3;#440256;user
t_2694;0;#440154;tag
u_1356;3;#440256;user
a_161;3;#440256;artist
u_1632;3;#440256;user
a_418;0;#440154;artist
u_1393;2;#440154;user
t_388;0;#440154;tag
t_1071;0;#440154;tag
t_3497;0;#440154;tag
a_500;1;#440154;artist
t_3532;351;#23a983;tag
u_1404;0;#440154;user
u_1174;0;#440154;user
t_3834;0;#440154;tag
u_503;3;#440256;user
a_316;3;#440256;artist
a_1459;3;#440256;artist
u_1792;0;#440154;user
u_1530;1;#440154;user
u_527;3;#440256;user
a_1934;3;#440256;artist
u_609;3;#440256;user
t_11059;342;#21a585;tag
a_182;0;#440154;artist
u_632;3;#440256;user
t_1072;0;#440154;tag
a_329;3;#440256;artist
u_1805;0;#440154;user
u_2036;130;#3e4a89;user
u_419;3;#440256;user
u_812;1;#440154;user
u_553;3;#440256;user
u_1741;1;#440154;user
u_370;0;#440154;user
t_3335;284;#218e8d;tag
u_79;3;#440256;user
u_437;3;#440256;user
u_754;0;#440154;user
a_1032;3;#440256;artist
u_158;3;#440256;user
u_302;3;#440256;user
t_4317;1;#440154;tag
a_51;0;#440154;artist
u_280;3;#440256;user
u_1856;3;#440256;user
u_2003;2;#440154;user
u_1898;3;#440256;user
t_351;3;#440256;tag
t_8510;5;#440256;tag
u_1198;3;#440256;user
t_1288;1;#440154;tag
a_1672;1;#440154;artist
u_1184;3;#440256;user
a_320;3;#440256;artist
a_217;0;#440154;artist
u_1437;3;#440256;user
a_528;3;#440256;artist
u_731;1;#440154;user
u_2051;0;#440154;user
u_271;3;#440256;user
a_540;1;#440154;artist
a_543;3;#440256;artist
u_388;1;#440154;user
a_1249;0;#440154;artist
t_1681;1;#440154;tag
u_1527;1;#440154;user
u_317;0;#440154;user
u_322;3;#440256;user
t_2485;2;#440154;tag
t_2892;2;#440154;tag
t_908;0;#440154;tag
u_99;0;#440154;user
t_2398;3;#440256;tag
u_572;3;#440256;user
u_642;270;#23888e;user
u_575;0;#440154;user
u_258;3;#440256;user
t_3933;12;#46085c;tag
a_704;3;#440256;artist
u_1918;0;#440154;user
a_1358;1;#440154;artist
a_1104;1;#440154;artist
u_561;54;#482173;user
u_1457;3;#440256;user
t_2201;0;#440154;tag
u_1113;3;#440256;user
a_618;0;#440154;artist
t_6826;0;#440154;tag
a_425;0;#440154;artist
a_538;3;#440256;artist
u_531;3;#440256;user
u_378;0;#440154;user
a_233;0;#440154;artist
u_759;0;#440154;user
a_481;1;#440154;artist
u_1277;0;#440154;user
t_7516;6;#450457;tag
a_1098;2;#440154;artist
u_1153;0;#440154;user
u_1704;228;#2a768e;user
t_4113;2;#440154;tag
t_2194;0;#440154;tag
u_1766;3;#440256;user
t_9436;2;#440154;tag
u_486;3;#440256;user
u_308;1;#440154;user
u_1626;0;#440154;user
t_1768;361;#27ad81;tag
u_400;3;#440256;user
u_571;3;#440256;user
u_1811;3;#440256;user
u_1606;3;#440256;user
t_4487;438;#60ca60;tag
u_910;3;#440256;user
u_972;6;#450457;user
a_203;0;#440154;artist
u_451;3;#440256;user
a_1045;1;#440154;artist
t_6584;4;#440256;tag
t_4045;0;#440154;tag
t_736;0;#440154;tag
t_10591;0;#440154;tag
t_4929;13;#46085c;tag
t_1070;0;#440154;tag
a_523;3;#440256;artist
a_1369;1;#440154;artist
t_6560;309;#1f988b;tag
u_921;4;#440256;user
u_1742;3;#440256;user
a_1246;1;#440154;artist
u_538;3;#440256;user
t_1319;3;#440256;tag
t_696;0;#440154;tag
u_946;1;#440154;user
t_9204;392;#3aba76;tag
a_757;2;#440154;artist
a_1244;0;#440154;artist
a_1037;3;#440256;artist
a_386;3;#440256;artist
a_455;3;#440256;artist
u_581;3;#440256;user
u_1813;3;#440256;user
u_1380;1;#440154;user
t_10392;99;#443a83;tag
u_1035;6;#450457;user
t_398;3;#440256;tag
a_709;0;#440154;artist
u_1053;3;#440256;user
t_747;1;#440154;tag
t_1971;13;#46085c;tag
u_399;3;#440256;user
u_2069;1;#440154;user
u_2087;3;#440256;user
a_97;3;#440256;artist
u_701;3;#440256;user
u_1271;244;#287d8e;user
u_124;0;#440154;user
u_726;136;#3d4e8a;user
t_4318;1;#440154;tag
u_1088;1;#440154;user
u_498;3;#440256;user
a_1400;0;#440154;artist
u_266;0;#440154;user
t_2096;1;#440154;tag
u_157;0;#440154;user
t_3590;2;#440154;tag
t_4923;0;#440154;tag
u_1233;3;#440256;user
t_1887;6;#450457;tag
u_638;3;#440256;user
t_521;289;#21908d;tag
u_1179;3;#440256;user
t_273;0;#440154;tag
a_503;1;#440154;artist
a_1513;0;#440154;artist
t_138;1;#440154;tag
u_1135;3;#440256;user
u_57;1;#440154;user
t_3123;1;#440154;tag
u_732;3;#440256;user
u_1664;1;#440154;user
t_5045;1;#440154;tag
u_145;3;#440256;user
a_841;1;#440154;artist
t_1533;1;#440154;tag
u_1993;211;#2d708e;user
t_5615;370;#2cb17e;tag
u_1603;1;#440154;user
u_1959;3;#440256;user
t_1186;3;#440256;tag
t_4759;367;#29af7f;tag
t_7589;2;#440154;tag
t_11498;8;#450559;tag
t_7465;5;#440256;tag
t_12300;325;#1f9f88;tag
a_176;0;#440154;artist
t_4953;1;#440154;tag
t_3521;500;#a2da37;tag
u_1514;0;#440154;user
t_9445;2;#440154;tag
t_843;0;#440154;tag
a_2521;3;#440256;artist
u_1133;0;#440154;user
u_1033;3;#440256;user
a_403;1;#440154;artist
a_187;0;#440154;artist
a_166;0;#440154;artist
a_436;0;#440154;artist
t_1010;340;#21a585;tag
u_415;3;#440256;user
t_1845;1;#440154;tag
u_428;0;#440154;user
t_4920;202;#2f6c8e;tag
a_715;0;#440154;artist
a_526;3;#440256;artist
u_690;3;#440256;user
a_1122;0;#440154;artist
a_3200;3;#440256;artist
u_1125;2;#440154;user
u_1880;3;#440256;user
u_986;1;#440154;user
u_1002;3;#440256;user
t_1334;347;#22a884;tag
a_209;1;#440154;artist
a_212;0;#440154;artist
u_11;3;#440256;user
a_646;3;#440256;artist
u_1634;0;#440154;user
t_4114;345;#22a785;tag
a_225;0;#440154;artist
t_5885;3;#440256;tag
t_2405;352;#24aa83;tag
a_851;0;#440154;artist
a_191;3;#440256;artist
u_132;3;#440256;user
u_1346;1;#440154;user
u_862;3;#440256;user
t_5033;2;#440154;tag
u_349;1;#440154;user
a_458;3;#440256;artist
a_497;1;#440154;artist
t_6981;1;#440154;tag
t_1362;6;#450457;tag
u_1793;4;#440256;user
a_1372;0;#440154;artist
u_709;0;#440154;user
u_1144;106;#433e85;user
t_1284;0;#440154;tag
u_1274;0;#440154;user
t_4341;3;#440256;tag
t_2696;348;#22a884;tag
t_2206;0;#440154;tag
a_199;0;#440154;artist
u_63;0;#440154;user
a_1001;0;#440154;artist
a_342;3;#440256;artist
u_1080;3;#440256;user
u_1332;3;#440256;user
u_122;74;#472d7b;user
u_332;3;#440256;user
u_454;2;#440154;user
u_848;0;#440154;user
u_207;3;#440256;user
t_3927;14;#460a5d;tag
u_933;0;#440154;user
t_1336;346;#22a785;tag
u_692;0;#440154;user
u_1882;33;#481668;user
u_380;3;#440256;user
t_7660;6;#450457;tag
u_816;3;#440256;user
t_12056;0;#440154;tag
u_1094;0;#440154;user
u_753;0;#440154;user
u_306;0;#440154;user
a_2346;0;#440154;artist
u_1381;6;#450457;user
u_307;2;#440154;user
a_265;3;#440256;artist
u_202;1;#440154;user
t_1535;0;#440154;tag
t_12133;387;#35b779;tag
u_1979;3;#440256;user
t_2088;9;#450559;tag
u_647;0;#440154;user
u_1226;3;#440256;user
u_1275;0;#440154;user
a_532;3;#440256;artist
u_231;3;#440256;user
u_1075;2;#440154;user
u_1071;3;#440256;user
u_467;22;#470e61;user
t_7752;1;#440154;tag
a_1075;0;#440154;artist
t_4612;0;#440154;tag
u_1515;3;#440256;user
u_1562;0;#440154;user
t_1872;7;#450559;tag
t_1874;3;#440256;tag
u_1757;3;#440256;user
a_340;3;#440256;artist
u_521;1;#440154;user
a_906;3;#440256;artist
u_1451;3;#440256;user
u_667;3;#440256;user
t_2209;0;#440154;tag
u_518;3;#440256;user
t_1294;3;#440256;tag
t_11937;396;#3bbb75;tag
a_290;3;#440256;artist
u_210;0;#440154;user
t_1016;0;#440154;tag
u_1473;4;#440256;user
t_10597;3;#440256;tag
u_183;0;#440154;user
t_5414;4;#440256;tag
u_1354;0;#440154;user
t_10260;0;#440154;tag
a_562;0;#440154;artist
t_2123;4;#440256;tag
a_210;0;#440154;artist
t_7113;2;#440154;tag
a_930;1;#440154;artist
a_326;3;#440256;artist
u_1266;2;#440154;user
u_714;0;#440154;user
a_1243;3;#440256;artist
a_2531;0;#440154;artist
a_314;3;#440256;artist
a_439;0;#440154;artist
t_5008;0;#440154;tag
u_254;1;#440154;user
a_296;3;#440256;artist
a_499;1;#440154;artist
t_5184;368;#2ab07f;tag
t_1892;0;#440154;tag
t_2235;0;#440154;tag
t_11491;0;#440154;tag
u_1056;3;#440256;user
u_938;3;#440256;user
u_688;3;#440256;user
u_110;3;#440256;user
u_704;4;#440256;user
a_718;0;#440154;artist
t_10473;9;#450559;tag
a_615;0;#440154;artist
u_1498;0;#440154;user
t_358;3;#440256;tag
u_582;1;#440154;user
a_964;0;#440154;artist
a_1379;3;#440256;artist
a_1375;0;#440154;artist
u_1161;111;#424086;user
t_1871;7;#450559;tag
u_2025;117;#414487;user
u_1719;35;#481769;user
u_1136;3;#440256;user
a_64;2;#440154;artist
u_1382;4;#440256;user
t_205;3;#440256;tag
u_1666;3;#440256;user
a_1974;1;#440154;artist
t_241;122;#404688;tag
a_155;3;#440256;artist
u_516;1;#440154;user
a_152;0;#440154;artist
t_4262;5;#440256;tag
t_653;3;#440256;tag
t_7596;514;#b2dd2d;tag
u_229;3;#440256;user
u_1969;4;#440256;user
u_439;4;#440256;user
u_1259;1;#440154;user
a_603;2;#440154;artist
u_1508;0;#440154;user
t_7518;380;#31b57b;tag
u_383;3;#440256;user
a_898;0;#440154;artist
a_548;3;#440256;artist
u_1419;1;#440154;user
t_3879;356;#25ac82;tag
a_1099;2;#440154;artist
u_1173;0;#440154;user
t_1482;1;#440154;tag
u_453;0;#440154;user
a_2083;3;#440256;artist
u_675;3;#440256;user
u_1183;1;#440154;user
t_2232;0;#440154;tag
t_2234;7;#450559;tag
u_71;1;#440154;user
u_1304;3;#440256;user
a_1360;1;#440154;artist
u_1067;1;#440154;user
u_890;0;#440154;user
u_1455;3;#440256;user
u_170;1;#440154;user
u_751;1;#440154;user
t_1988;1;#440154;tag
a_317;3;#440256;artist
u_363;1;#440154;user
u_508;39;#481a6c;user
a_1772;0;#440154;artist
a_430;0;#440154;artist
