nodeID;communityID;color;type
t_2115;4;#34618d;tag
t_89;1;#481c6e;tag
a_289;3;#3d4d8a;artist
a_72;4;#34618d;artist
t_1534;0;#440154;tag
a_154;4;#34618d;artist
t_1538;1;#481c6e;tag
t_742;1;#481c6e;tag
a_190;4;#34618d;artist
t_565;0;#440154;tag
a_55;3;#3d4d8a;artist
a_292;3;#3d4d8a;artist
t_9817;4;#34618d;tag
t_6;2;#453581;tag
t_82;1;#481c6e;tag
t_183;2;#453581;tag
t_821;0;#440154;tag
u_1543;1;#481c6e;user
t_120;0;#440154;tag
t_712;2;#453581;tag
t_2191;5;#2b748e;tag
t_505;5;#2b748e;tag
a_288;3;#3d4d8a;artist
t_1096;8;#25ac82;tag
t_848;1;#481c6e;tag
u_1281;1;#481c6e;user
a_157;3;#3d4d8a;artist
t_600;0;#440154;tag
a_300;3;#3d4d8a;artist
u_831;5;#2b748e;user
t_1812;0;#440154;tag
t_139;7;#1f998a;tag
a_333;3;#3d4d8a;artist
t_6628;0;#440154;tag
a_65;4;#34618d;artist
t_1249;2;#453581;tag
t_2140;1;#481c6e;tag
t_202;3;#3d4d8a;tag
t_1358;2;#453581;tag
t_626;0;#440154;tag
t_4449;4;#34618d;tag
t_349;3;#3d4d8a;tag
a_498;3;#3d4d8a;artist
t_327;0;#440154;tag
t_253;1;#481c6e;tag
t_1286;1;#481c6e;tag
t_528;1;#481c6e;tag
u_1503;3;#3d4d8a;user
t_564;0;#440154;tag
u_179;3;#3d4d8a;user
t_1222;1;#481c6e;tag
t_356;10;#67cc5c;tag
t_1365;1;#481c6e;tag
a_163;1;#481c6e;artist
t_617;1;#481c6e;tag
t_1859;5;#2b748e;tag
t_19;5;#2b748e;tag
t_80;1;#481c6e;tag
t_395;5;#2b748e;tag
u_1300;3;#3d4d8a;user
u_405;3;#3d4d8a;user
u_1895;3;#3d4d8a;user
u_1023;3;#3d4d8a;user
t_509;5;#2b748e;tag
u_390;3;#3d4d8a;user
t_22;0;#440154;tag
u_232;3;#3d4d8a;user
u_1258;4;#34618d;user
u_749;3;#3d4d8a;user
t_757;0;#440154;tag
a_599;4;#34618d;artist
a_229;4;#34618d;artist
t_1627;0;#440154;tag
u_1568;3;#3d4d8a;user
u_851;3;#3d4d8a;user
t_7938;3;#3d4d8a;tag
t_2244;0;#440154;tag
t_743;1;#481c6e;tag
u_1247;3;#3d4d8a;user
u_46;3;#3d4d8a;user
u_1478;3;#3d4d8a;user
a_1098;4;#34618d;artist
u_691;3;#3d4d8a;user
a_51;5;#2b748e;artist
a_959;1;#481c6e;artist
u_1210;5;#2b748e;user
a_378;3;#3d4d8a;artist
u_514;3;#3d4d8a;user
u_236;3;#3d4d8a;user
a_159;4;#34618d;artist
t_1074;1;#481c6e;tag
u_730;3;#3d4d8a;user
u_2068;3;#3d4d8a;user
u_298;4;#34618d;user
a_707;1;#481c6e;artist
a_207;4;#34618d;artist
u_78;0;#440154;user
u_1600;3;#3d4d8a;user
a_1412;1;#481c6e;artist
u_58;3;#3d4d8a;user
u_545;3;#3d4d8a;user
t_3507;1;#481c6e;tag
u_2037;3;#3d4d8a;user
t_297;11;#98d83e;tag
u_1102;3;#3d4d8a;user
a_295;3;#3d4d8a;artist
a_701;3;#3d4d8a;artist
t_513;4;#34618d;tag
a_234;4;#34618d;artist
t_1198;0;#440154;tag
u_1253;3;#3d4d8a;user
t_2192;1;#481c6e;tag
u_339;3;#3d4d8a;user
a_1001;5;#2b748e;artist
u_256;3;#3d4d8a;user
t_1210;1;#481c6e;tag
u_1132;3;#3d4d8a;user
a_377;2;#453581;artist
u_129;3;#3d4d8a;user
a_173;4;#34618d;artist
u_911;3;#3d4d8a;user
a_291;3;#3d4d8a;artist
t_197;6;#24878e;tag
t_4430;8;#25ac82;tag
t_189;0;#440154;tag
u_1356;3;#3d4d8a;user
t_738;2;#453581;tag
a_418;0;#440154;artist
u_941;3;#3d4d8a;user
t_70;0;#440154;tag
u_1597;4;#34618d;user
t_164;7;#1f998a;tag
t_1593;5;#2b748e;tag
a_306;3;#3d4d8a;artist
u_2018;3;#3d4d8a;user
u_1343;4;#34618d;user
t_1955;5;#2b748e;tag
t_3829;4;#34618d;tag
u_1869;3;#3d4d8a;user
u_355;3;#3d4d8a;user
u_1069;3;#3d4d8a;user
u_1488;1;#481c6e;user
u_1145;3;#3d4d8a;user
t_2064;0;#440154;tag
u_621;3;#3d4d8a;user
a_220;4;#34618d;artist
t_7937;3;#3d4d8a;tag
t_9823;2;#453581;tag
t_2887;5;#2b748e;tag
u_310;3;#3d4d8a;user
u_1213;4;#34618d;user
u_481;3;#3d4d8a;user
u_143;5;#2b748e;user
a_293;3;#3d4d8a;artist
t_588;0;#440154;tag
u_815;3;#3d4d8a;user
t_792;5;#2b748e;tag
u_723;3;#3d4d8a;user
a_59;4;#34618d;artist
a_533;4;#34618d;artist
t_160;0;#440154;tag
u_859;4;#34618d;user
a_917;1;#481c6e;artist
a_466;3;#3d4d8a;artist
t_1316;7;#1f998a;tag
a_56;4;#34618d;artist
u_852;3;#3d4d8a;user
u_1659;3;#3d4d8a;user
t_8052;1;#481c6e;tag
u_162;3;#3d4d8a;user
u_569;3;#3d4d8a;user
a_1244;1;#481c6e;artist
u_1453;3;#3d4d8a;user
u_1690;3;#3d4d8a;user
u_419;3;#3d4d8a;user
u_636;3;#3d4d8a;user
u_884;3;#3d4d8a;user
a_230;2;#453581;artist
a_257;3;#3d4d8a;artist
u_966;3;#3d4d8a;user
u_795;3;#3d4d8a;user
u_930;3;#3d4d8a;user
a_511;4;#34618d;artist
t_2525;0;#440154;tag
a_461;3;#3d4d8a;artist
u_271;3;#3d4d8a;user
t_394;1;#481c6e;tag
a_441;4;#34618d;artist
t_1219;7;#1f998a;tag
t_6162;6;#24878e;tag
u_1001;3;#3d4d8a;user
u_1773;3;#3d4d8a;user
u_1445;3;#3d4d8a;user
a_424;4;#34618d;artist
t_4258;1;#481c6e;tag
a_217;4;#34618d;artist
u_1560;3;#3d4d8a;user
u_527;3;#3d4d8a;user
a_735;1;#481c6e;artist
u_198;2;#453581;user
a_486;2;#453581;artist
u_1130;4;#34618d;user
u_1283;3;#3d4d8a;user
a_298;3;#3d4d8a;artist
a_302;3;#3d4d8a;artist
u_1662;3;#3d4d8a;user
u_1263;3;#3d4d8a;user
a_982;4;#34618d;artist
a_429;4;#34618d;artist
u_593;3;#3d4d8a;user
u_534;3;#3d4d8a;user
t_6645;8;#25ac82;tag
a_299;3;#3d4d8a;artist
a_228;4;#34618d;artist
a_226;4;#34618d;artist
u_413;3;#3d4d8a;user
u_1308;3;#3d4d8a;user
t_12642;4;#34618d;tag
a_7;2;#453581;artist
u_2061;3;#3d4d8a;user
u_414;3;#3d4d8a;user
u_1742;3;#3d4d8a;user
u_1164;4;#34618d;user
a_1400;4;#34618d;artist
u_227;3;#3d4d8a;user
a_233;4;#34618d;artist
a_1090;4;#34618d;artist
u_2020;3;#3d4d8a;user
u_1027;3;#3d4d8a;user
u_1249;1;#481c6e;user
t_1372;1;#481c6e;tag
t_543;1;#481c6e;tag
a_538;3;#3d4d8a;artist
u_1973;3;#3d4d8a;user
a_689;3;#3d4d8a;artist
u_1184;3;#3d4d8a;user
u_1780;3;#3d4d8a;user
u_421;3;#3d4d8a;user
t_3555;6;#24878e;tag
u_1625;0;#440154;user
a_709;4;#34618d;artist
u_385;3;#3d4d8a;user
u_1230;0;#440154;user
a_683;4;#34618d;artist
u_1515;3;#3d4d8a;user
a_1249;1;#481c6e;artist
u_133;3;#3d4d8a;user
t_8500;5;#2b748e;tag
u_1179;3;#3d4d8a;user
u_499;4;#34618d;user
a_172;4;#34618d;artist
a_903;3;#3d4d8a;artist
u_136;3;#3d4d8a;user
t_1951;5;#2b748e;tag
u_142;5;#2b748e;user
u_146;3;#3d4d8a;user
u_470;3;#3d4d8a;user
t_414;1;#481c6e;tag
u_503;3;#3d4d8a;user
u_1017;3;#3d4d8a;user
u_311;3;#3d4d8a;user
a_344;3;#3d4d8a;artist
u_451;3;#3d4d8a;user
a_706;1;#481c6e;artist
a_70;4;#34618d;artist
a_718;1;#481c6e;artist
t_5329;0;#440154;tag
t_2197;5;#2b748e;tag
t_8501;1;#481c6e;tag
a_4118;0;#440154;artist
u_1365;3;#3d4d8a;user
u_490;3;#3d4d8a;user
u_1761;0;#440154;user
t_2215;4;#34618d;tag
a_1246;2;#453581;artist
t_124;5;#2b748e;tag
u_400;3;#3d4d8a;user
a_2346;1;#481c6e;artist
u_258;3;#3d4d8a;user
a_918;1;#481c6e;artist
u_59;1;#481c6e;user
u_1880;3;#3d4d8a;user
a_212;1;#481c6e;artist
u_150;3;#3d4d8a;user
u_1670;2;#453581;user
a_285;3;#3d4d8a;artist
t_8505;0;#440154;tag
u_646;3;#3d4d8a;user
t_1351;0;#440154;tag
u_120;3;#3d4d8a;user
a_412;2;#453581;artist
a_16875;2;#453581;artist
u_79;3;#3d4d8a;user
u_1606;3;#3d4d8a;user
u_847;3;#3d4d8a;user
a_997;5;#2b748e;artist
t_12639;9;#40bd72;tag
u_572;3;#3d4d8a;user
u_1813;3;#3d4d8a;user
u_340;3;#3d4d8a;user
u_1785;4;#34618d;user
t_1682;1;#481c6e;tag
u_1879;1;#481c6e;user
a_325;3;#3d4d8a;artist
a_863;4;#34618d;artist
a_238;0;#440154;artist
a_1358;1;#481c6e;artist
a_518;3;#3d4d8a;artist
t_1640;0;#440154;tag
u_1071;3;#3d4d8a;user
a_951;1;#481c6e;artist
u_732;3;#3d4d8a;user
a_2343;1;#481c6e;artist
a_1513;1;#481c6e;artist
u_302;3;#3d4d8a;user
u_1856;3;#3d4d8a;user
u_247;2;#453581;user
a_203;4;#34618d;artist
u_862;3;#3d4d8a;user
a_681;3;#3d4d8a;artist
a_1464;5;#2b748e;artist
a_972;3;#3d4d8a;artist
t_145;7;#1f998a;tag
u_1632;3;#3d4d8a;user
a_199;4;#34618d;artist
t_198;2;#453581;tag
t_619;1;#481c6e;tag
u_531;3;#3d4d8a;user
t_1767;8;#25ac82;tag
a_198;1;#481c6e;artist
u_1332;3;#3d4d8a;user
a_1048;4;#34618d;artist
t_42;0;#440154;tag
a_15974;1;#481c6e;artist
t_9825;0;#440154;tag
a_464;3;#3d4d8a;artist
u_538;3;#3d4d8a;user
u_1033;3;#3d4d8a;user
u_655;5;#2b748e;user
u_399;3;#3d4d8a;user
a_930;1;#481c6e;artist
a_525;3;#3d4d8a;artist
a_301;3;#3d4d8a;artist
a_58;4;#34618d;artist
u_1832;4;#34618d;user
u_761;5;#2b748e;user
u_1072;3;#3d4d8a;user
a_475;3;#3d4d8a;artist
a_1369;1;#481c6e;artist
u_253;3;#3d4d8a;user
u_1113;3;#3d4d8a;user
t_1017;0;#440154;tag
t_1387;8;#25ac82;tag
a_88;4;#34618d;artist
a_355;3;#3d4d8a;artist
u_632;3;#3d4d8a;user
t_1734;3;#3d4d8a;tag
u_211;4;#34618d;user
u_1801;0;#440154;user
u_437;3;#3d4d8a;user
u_1898;3;#3d4d8a;user
a_691;3;#3d4d8a;artist
u_207;3;#3d4d8a;user
u_2087;3;#3d4d8a;user
a_1372;1;#481c6e;artist
u_99;4;#34618d;user
t_1247;2;#453581;tag
a_868;1;#481c6e;artist
a_310;3;#3d4d8a;artist
u_1189;3;#3d4d8a;user
a_209;2;#453581;artist
t_12220;0;#440154;tag
a_225;4;#34618d;artist
u_571;3;#3d4d8a;user
u_49;3;#3d4d8a;user
a_1106;4;#34618d;artist
u_1709;1;#481c6e;user
a_81;4;#34618d;artist
a_1414;5;#2b748e;artist
a_546;3;#3d4d8a;artist
u_329;3;#3d4d8a;user
a_679;3;#3d4d8a;artist
u_1567;3;#3d4d8a;user
t_3925;6;#24878e;tag
u_1146;3;#3d4d8a;user
a_349;3;#3d4d8a;artist
u_1811;3;#3d4d8a;user
u_2088;3;#3d4d8a;user
t_4523;5;#2b748e;tag
u_1437;3;#3d4d8a;user
u_212;1;#481c6e;user
a_1073;5;#2b748e;artist
t_907;5;#2b748e;tag
a_436;4;#34618d;artist
u_12;3;#3d4d8a;user
u_816;3;#3d4d8a;user
u_808;3;#3d4d8a;user
u_1471;3;#3d4d8a;user
u_145;3;#3d4d8a;user
u_1198;3;#3d4d8a;user
u_1369;3;#3d4d8a;user
a_2044;10;#67cc5c;artist
u_1628;3;#3d4d8a;user
u_370;3;#3d4d8a;user
a_182;4;#34618d;artist
u_717;3;#3d4d8a;user
a_614;1;#481c6e;artist
a_176;1;#481c6e;artist
a_534;3;#3d4d8a;artist
t_1973;0;#440154;tag
a_1239;4;#34618d;artist
u_690;3;#3d4d8a;user
u_743;5;#2b748e;user
u_1660;0;#440154;user
a_715;4;#34618d;artist
u_830;3;#3d4d8a;user
a_1639;1;#481c6e;artist
a_969;4;#34618d;artist
a_4355;10;#67cc5c;artist
a_3200;4;#34618d;artist
t_9972;0;#440154;tag
u_2042;1;#481c6e;user
u_1646;3;#3d4d8a;user
t_2204;0;#440154;tag
u_231;3;#3d4d8a;user
a_318;3;#3d4d8a;artist
a_1243;3;#3d4d8a;artist
a_187;5;#2b748e;artist
a_716;4;#34618d;artist
u_684;3;#3d4d8a;user
a_316;3;#3d4d8a;artist
t_6824;1;#481c6e;tag
a_324;3;#3d4d8a;artist
a_15250;1;#481c6e;artist
u_1535;3;#3d4d8a;user
u_415;3;#3d4d8a;user
u_1476;3;#3d4d8a;user
u_778;3;#3d4d8a;user
a_985;5;#2b748e;artist
a_1044;2;#453581;artist
a_425;4;#34618d;artist
a_53;0;#440154;artist
a_3110;4;#34618d;artist
u_51;1;#481c6e;user
a_1375;4;#34618d;artist
t_8499;5;#2b748e;tag
a_14123;1;#481c6e;artist
u_612;3;#3d4d8a;user
t_842;4;#34618d;tag
t_3586;0;#440154;tag
u_581;3;#3d4d8a;user
u_1965;3;#3d4d8a;user
a_1131;1;#481c6e;artist
u_1135;3;#3d4d8a;user
t_1870;5;#2b748e;tag
u_1616;3;#3d4d8a;user
u_158;3;#3d4d8a;user
t_8310;3;#3d4d8a;tag
a_1079;5;#2b748e;artist
u_1803;3;#3d4d8a;user
t_2458;0;#440154;tag
a_728;1;#481c6e;artist
u_925;1;#481c6e;user
a_3057;4;#34618d;artist
u_486;3;#3d4d8a;user
u_2036;0;#440154;user
t_2141;0;#440154;tag
u_1002;3;#3d4d8a;user
a_1104;1;#481c6e;artist
a_1043;2;#453581;artist
a_1116;4;#34618d;artist
t_4922;5;#2b748e;tag
a_1510;4;#34618d;artist
u_1457;3;#3d4d8a;user
a_1377;4;#34618d;artist
u_378;1;#481c6e;user
a_877;5;#2b748e;artist
u_280;3;#3d4d8a;user
a_512;2;#453581;artist
t_8502;1;#481c6e;tag
t_1025;1;#481c6e;tag
a_1062;4;#34618d;artist
u_1150;8;#25ac82;user
a_1424;4;#34618d;artist
u_214;3;#3d4d8a;user
u_1310;3;#3d4d8a;user
u_1034;3;#3d4d8a;user
u_1666;3;#3d4d8a;user
u_1054;0;#440154;user
u_1642;4;#34618d;user
a_961;4;#34618d;artist
t_5939;1;#481c6e;tag
a_206;4;#34618d;artist
u_1301;3;#3d4d8a;user
u_1956;5;#2b748e;user
u_638;3;#3d4d8a;user
u_2039;4;#34618d;user
a_562;1;#481c6e;artist
a_854;1;#481c6e;artist
u_1653;4;#34618d;user
t_2938;4;#34618d;tag
a_612;4;#34618d;artist
a_704;3;#3d4d8a;artist
t_9429;0;#440154;tag
t_4530;4;#34618d;tag
a_966;2;#453581;artist
a_10299;1;#481c6e;artist
u_1766;3;#3d4d8a;user
t_696;5;#2b748e;tag
u_1106;3;#3d4d8a;user
u_1056;3;#3d4d8a;user
u_726;7;#1f998a;user
a_802;3;#3d4d8a;artist
a_1810;1;#481c6e;artist
u_2059;3;#3d4d8a;user
t_891;5;#2b748e;tag
a_1803;1;#481c6e;artist
a_1632;4;#34618d;artist
a_523;3;#3d4d8a;artist
a_15675;0;#440154;artist
u_275;5;#2b748e;user
u_128;5;#2b748e;user
u_757;3;#3d4d8a;user
a_540;2;#453581;artist
a_857;4;#34618d;artist
u_917;4;#34618d;user
a_504;2;#453581;artist
u_1820;3;#3d4d8a;user
a_188;1;#481c6e;artist
u_1087;4;#34618d;user
u_2006;0;#440154;user
u_1278;3;#3d4d8a;user
a_703;4;#34618d;artist
t_4046;1;#481c6e;tag
a_1099;4;#34618d;artist
a_1520;4;#34618d;artist
u_609;3;#3d4d8a;user
u_343;1;#481c6e;user
a_732;1;#481c6e;artist
u_1053;3;#3d4d8a;user
a_440;0;#440154;artist
a_544;3;#3d4d8a;artist
u_157;1;#481c6e;user
a_71;3;#3d4d8a;artist
u_132;3;#3d4d8a;user
a_331;3;#3d4d8a;artist
a_481;2;#453581;artist
a_12002;0;#440154;artist
u_1706;7;#1f998a;user
a_757;4;#34618d;artist
a_191;3;#3d4d8a;artist
u_195;4;#34618d;user
u_1080;3;#3d4d8a;user
t_9829;3;#3d4d8a;tag
a_1974;1;#481c6e;artist
t_7286;1;#481c6e;tag
u_2021;3;#3d4d8a;user
t_2199;1;#481c6e;tag
u_674;3;#3d4d8a;user
u_1918;4;#34618d;user
u_210;4;#34618d;user
a_1504;0;#440154;artist
t_546;0;#440154;tag
u_2000;3;#3d4d8a;user
a_1034;3;#3d4d8a;artist
a_328;3;#3d4d8a;artist
u_1104;3;#3d4d8a;user
u_1058;3;#3d4d8a;user
a_1242;1;#481c6e;artist
u_1380;2;#453581;user
a_1934;3;#3d4d8a;artist
u_260;3;#3d4d8a;user
a_526;3;#3d4d8a;artist
t_344;0;#440154;tag
t_279;1;#481c6e;tag
a_1013;5;#2b748e;artist
t_1373;1;#481c6e;tag
u_31;4;#34618d;user
a_858;4;#34618d;artist
t_1969;5;#2b748e;tag
u_1272;3;#3d4d8a;user
u_2016;0;#440154;user
a_265;3;#3d4d8a;artist
a_1155;4;#34618d;artist
a_1470;3;#3d4d8a;artist
u_1491;3;#3d4d8a;user
a_949;1;#481c6e;artist
u_1196;1;#481c6e;user
a_155;3;#3d4d8a;artist
a_1339;1;#481c6e;artist
u_110;3;#3d4d8a;user
u_1173;4;#34618d;user
a_3411;0;#440154;artist
u_753;1;#481c6e;user
a_841;1;#481c6e;artist
a_1609;4;#34618d;artist
a_366;4;#34618d;artist
a_197;0;#440154;artist
u_327;3;#3d4d8a;user
a_2531;4;#34618d;artist
u_873;3;#3d4d8a;user
u_910;3;#3d4d8a;user
u_1393;0;#440154;user
a_1672;2;#453581;artist
a_8388;5;#2b748e;artist
a_1892;5;#2b748e;artist
a_11892;0;#440154;artist
u_1882;0;#440154;user
u_675;3;#3d4d8a;user
a_12356;2;#453581;artist
u_1255;4;#34618d;user
a_329;3;#3d4d8a;artist
t_7256;0;#440154;tag
t_9430;1;#481c6e;tag
a_1795;5;#2b748e;artist
t_683;8;#25ac82;tag
a_1186;2;#453581;artist
a_1002;5;#2b748e;artist
u_1305;3;#3d4d8a;user
u_318;3;#3d4d8a;user
a_439;4;#34618d;artist
a_1824;0;#440154;artist
a_423;4;#34618d;artist
t_1455;6;#24878e;tag
u_371;4;#34618d;user
u_2004;3;#3d4d8a;user
a_748;0;#440154;artist
a_618;4;#34618d;artist
u_553;3;#3d4d8a;user
a_3324;7;#1f998a;artist
a_17613;0;#440154;artist
u_1682;2;#453581;user
t_2272;0;#440154;tag
u_332;3;#3d4d8a;user
a_726;1;#481c6e;artist
u_1821;3;#3d4d8a;user
a_632;0;#440154;artist
a_733;1;#481c6e;artist
t_7474;1;#481c6e;tag
u_1725;3;#3d4d8a;user
a_433;0;#440154;artist
u_11;3;#3d4d8a;user
u_144;3;#3d4d8a;user
a_1384;4;#34618d;artist
a_1075;4;#34618d;artist
a_455;3;#3d4d8a;artist
a_208;4;#34618d;artist
t_1796;0;#440154;tag
u_1572;3;#3d4d8a;user
a_403;2;#453581;artist
a_712;1;#481c6e;artist
t_9427;0;#440154;tag
t_1634;8;#25ac82;tag
u_317;1;#481c6e;user
t_1469;0;#440154;tag
a_517;2;#453581;artist
t_3310;6;#24878e;tag
a_964;1;#481c6e;artist
a_99;5;#2b748e;artist
u_984;3;#3d4d8a;user
u_1777;4;#34618d;user
u_877;1;#481c6e;user
a_889;3;#3d4d8a;artist
a_605;6;#24878e;artist
u_322;3;#3d4d8a;user
u_498;3;#3d4d8a;user
t_1843;2;#453581;tag
u_1419;3;#3d4d8a;user
a_2523;3;#3d4d8a;artist
u_1514;4;#34618d;user
t_700;1;#481c6e;tag
u_518;3;#3d4d8a;user
u_701;3;#3d4d8a;user
a_221;4;#34618d;artist
t_728;1;#481c6e;tag
a_1064;5;#2b748e;artist
a_962;4;#34618d;artist
u_1455;3;#3d4d8a;user
u_43;4;#34618d;user
a_920;1;#481c6e;artist
a_294;3;#3d4d8a;artist
a_1459;3;#3d4d8a;artist
a_1083;5;#2b748e;artist
u_642;1;#481c6e;user
t_8116;9;#40bd72;tag
u_1554;1;#481c6e;user
a_210;4;#34618d;artist
u_1525;3;#3d4d8a;user
a_2469;5;#2b748e;artist
u_57;2;#453581;user
a_161;3;#3d4d8a;artist
u_278;3;#3d4d8a;user
u_1167;0;#440154;user
u_501;3;#3d4d8a;user
u_1769;3;#3d4d8a;user
a_184;3;#3d4d8a;artist
a_1081;5;#2b748e;artist
u_938;3;#3d4d8a;user
a_458;3;#3d4d8a;artist
t_2196;4;#34618d;tag
t_5009;4;#34618d;tag
u_226;3;#3d4d8a;user
u_1741;2;#453581;user
a_3992;0;#440154;artist
u_1532;3;#3d4d8a;user
a_843;1;#481c6e;artist
a_1416;1;#481c6e;artist
a_4460;1;#481c6e;artist
t_1975;5;#2b748e;tag
t_1322;0;#440154;tag
a_1976;4;#34618d;artist
a_342;3;#3d4d8a;artist
a_680;3;#3d4d8a;artist
a_1110;1;#481c6e;artist
u_963;3;#3d4d8a;user
a_1151;4;#34618d;artist
t_9433;0;#440154;tag
u_107;1;#481c6e;user
a_978;2;#453581;artist
u_425;3;#3d4d8a;user
a_4704;3;#3d4d8a;artist
a_1390;4;#34618d;artist
t_3;0;#440154;tag
u_1304;3;#3d4d8a;user
a_1109;4;#34618d;artist
u_306;4;#34618d;user
a_465;3;#3d4d8a;artist
a_859;4;#34618d;artist
a_386;3;#3d4d8a;artist
a_1360;1;#481c6e;artist
t_104;0;#440154;tag
a_64;0;#440154;artist
a_1118;1;#481c6e;artist
u_1346;2;#453581;user
u_24;3;#3d4d8a;user
u_1226;3;#3d4d8a;user
u_520;4;#34618d;user
a_3373;2;#453581;artist
a_532;3;#3d4d8a;artist
a_898;4;#34618d;artist
u_335;3;#3d4d8a;user
a_4444;4;#34618d;artist
u_561;3;#3d4d8a;user
u_1092;3;#3d4d8a;user
u_1075;4;#34618d;user
a_4180;1;#481c6e;artist
a_554;1;#481c6e;artist
u_1124;3;#3d4d8a;user
t_1001;0;#440154;tag
t_4923;5;#2b748e;tag
a_192;1;#481c6e;artist
a_193;5;#2b748e;artist
u_1562;1;#481c6e;user
u_1133;4;#34618d;user
u_127;1;#481c6e;user
a_686;3;#3d4d8a;artist
u_1671;1;#481c6e;user
a_906;3;#3d4d8a;artist
a_907;3;#3d4d8a;artist
u_804;3;#3d4d8a;user
u_497;3;#3d4d8a;user
a_724;1;#481c6e;artist
u_479;3;#3d4d8a;user
a_503;1;#481c6e;artist
a_2347;1;#481c6e;artist
t_2209;1;#481c6e;tag
a_15457;0;#440154;artist
u_659;3;#3d4d8a;user
u_361;3;#3d4d8a;user
u_1593;3;#3d4d8a;user
a_1019;5;#2b748e;artist
t_4921;1;#481c6e;tag
u_1722;3;#3d4d8a;user
a_542;3;#3d4d8a;artist
a_1145;2;#453581;artist
u_2003;0;#440154;user
a_472;2;#453581;artist
a_1406;2;#453581;artist
a_1047;3;#3d4d8a;artist
u_1171;3;#3d4d8a;user
t_1554;10;#67cc5c;tag
u_229;3;#3d4d8a;user
a_166;4;#34618d;artist
a_1965;0;#440154;artist
a_1874;2;#453581;artist
u_363;2;#453581;user
u_349;2;#453581;user
u_2051;0;#440154;user
t_8899;1;#481c6e;tag
a_430;4;#34618d;artist
u_454;0;#440154;user
a_196;4;#34618d;artist
u_183;4;#34618d;user
t_3706;1;#481c6e;tag
t_4934;1;#481c6e;tag
a_5549;0;#440154;artist
a_428;4;#34618d;artist
u_1136;3;#3d4d8a;user
u_1636;3;#3d4d8a;user
a_2893;1;#481c6e;artist
a_6708;5;#2b748e;artist
u_575;4;#34618d;user
t_7040;0;#440154;tag
a_607;1;#481c6e;artist
a_1415;1;#481c6e;artist
t_2021;2;#453581;tag
u_864;4;#34618d;user
u_1125;0;#440154;user
u_417;3;#3d4d8a;user
u_1959;3;#3d4d8a;user
t_1834;0;#440154;tag
a_697;3;#3d4d8a;artist
t_4261;1;#481c6e;tag
a_2755;1;#481c6e;artist
t_1889;1;#481c6e;tag
a_1383;4;#34618d;artist
a_993;5;#2b748e;artist
a_3280;0;#440154;artist
a_1250;0;#440154;artist
a_222;4;#34618d;artist
u_383;3;#3d4d8a;user
a_223;4;#34618d;artist
u_2038;3;#3d4d8a;user
a_2083;3;#3d4d8a;artist
t_9262;5;#2b748e;tag
u_1517;3;#3d4d8a;user
u_1479;2;#453581;user
a_583;1;#481c6e;artist
t_1079;2;#453581;tag
a_604;0;#440154;artist
t_351;3;#3d4d8a;tag
t_1091;3;#3d4d8a;tag
a_622;0;#440154;artist
a_1790;0;#440154;artist
