nodeID;communityID;color;type
p2377;125;#481a6c;paper
p736;166;#482173;paper
p5629;323;#433d84;paper
p6672;575;#32648e;paper
t10360;5;#440154;topic
p3071;130;#481b6d;paper
p9885;210;#482979;paper
p3147;198;#482878;paper
t11457;6;#440154;topic
t11597;0;#440154;topic
p2414;127;#481b6d;paper
p9902;327;#433e85;paper
a4414;113;#48186a;author
a2745;3;#440154;author
a1336;10;#440256;author
t11409;0;#440154;topic
p9069;201;#482878;paper
t10284;19;#450457;topic
p8886;4;#440154;paper
a1163;0;#440154;author
a3782;0;#440154;author
a474;0;#440154;author
p310;153;#481f70;paper
t11131;3;#440154;topic
a161;5;#440154;author
a4904;150;#481f70;author
a1310;421;#3d4d8a;author
t11483;0;#440154;topic
a2495;1367;#63cb5f;author
p8256;493;#38598c;paper
a2408;23;#450559;author
p8989;78;#471164;paper
a2897;2;#440154;author
a2164;0;#440154;author
p9945;152;#481f70;paper
p5262;320;#433d84;paper
t10404;5;#440154;topic
t10297;87;#471365;topic
a4884;0;#440154;author
p5494;213;#472a7a;paper
a2439;2;#440154;author
p9124;2;#440154;paper
p6696;2;#440154;paper
t11453;2;#440154;topic
p9916;345;#424186;paper
p3751;307;#443a83;paper
p7316;140;#481c6e;paper
p8195;221;#472c7a;paper
t11115;1;#440154;topic
t10434;3;#440154;topic
p6890;439;#3c508b;paper
t11927;11;#440256;topic
a2438;68;#470e61;author
a2870;2;#440154;author
a76;623;#2f6b8e;author
p9705;102;#481668;paper
a1858;0;#440154;author
a1071;0;#440154;author
t10373;0;#440154;topic
p6606;1016;#1fa088;paper
p7979;222;#472c7a;paper
a1847;6;#440154;author
p9397;230;#472d7b;paper
p9090;2;#440154;paper
a2207;0;#440154;author
a2449;2;#440154;author
p9558;231;#472d7b;paper
a427;1149;#2cb17e;author
p4360;526;#365d8d;paper
t11328;0;#440154;topic
p7073;250;#46307e;paper
t10665;0;#440154;topic
p8343;1038;#1fa287;paper
p9264;10;#440256;paper
p9616;232;#472e7c;paper
a2336;0;#440154;author
t11436;0;#440154;topic
a1407;3;#440154;author
a1156;1;#440154;author
a1439;10;#440256;author
p3208;199;#482878;paper
p7263;531;#355e8d;paper
t10746;19;#450457;topic
a1652;1;#440154;author
p4712;393;#3f4889;paper
p9499;289;#453882;paper
a6032;207;#482979;author
a1524;4;#440154;author
p1607;1;#440154;paper
t10976;3;#440154;topic
p679;162;#482173;paper
t11194;6;#440154;topic
p10068;91;#471365;paper
p6614;328;#433e85;paper
a2289;159;#482071;author
p934;1;#440154;paper
p6442;9;#440256;paper
t12356;11;#440256;topic
p8510;2;#440154;paper
t11127;1;#440154;topic
a1687;9;#440256;author
t10573;0;#440154;topic
p9567;1062;#21a685;paper
p2053;1;#440154;paper
p9911;3;#440154;paper
p5230;212;#472a7a;paper
t11428;0;#440154;topic
a2846;1716;#e2e418;author
p8841;100;#481668;paper
t10322;5;#440154;topic
p8621;3;#440154;paper
p9051;22;#450559;paper
p623;160;#482071;paper
p7505;1;#440154;paper
a2017;36;#46085c;author
p9343;0;#440154;paper
p8013;1;#440154;paper
p5484;1473;#86d549;paper
p9516;7;#440154;paper
p1032;360;#414487;paper
a2163;0;#440154;author
p8914;795;#26828e;paper
p10041;204;#482979;paper
a646;161;#482071;author
a3082;0;#440154;author
p8956;0;#440154;paper
p8229;84;#471164;paper
a1402;0;#440154;author
t10447;0;#440154;topic
a2690;4;#440154;author
t11414;2;#440154;topic
p7502;3;#440154;paper
p4770;952;#1f978b;paper
p3096;298;#443983;paper
p8030;223;#472c7a;paper
p8161;1037;#1fa287;paper
t11016;1;#440154;topic
p812;238;#472e7c;paper
a2642;3;#440154;author
t10779;0;#440154;topic
a1274;3;#440154;author
a3580;0;#440154;author
a2596;22;#450559;author
t11106;0;#440154;topic
p9049;22;#450559;paper
a2808;2;#440154;author
p418;375;#404688;paper
p7589;593;#31678e;paper
p5690;551;#34618d;paper
p7580;1;#440154;paper
p6921;580;#32658e;paper
p6303;965;#1f998a;paper
a1886;9;#440256;author
a2722;13;#440256;author
p5897;515;#365c8d;paper
t10263;21;#450457;topic
t10606;1;#440154;topic
t10436;2;#440154;topic
a2573;6;#440154;author
p9525;7;#440154;paper
a2807;6;#440154;author
t11454;17;#450457;topic
p8858;101;#481668;paper
p379;373;#404688;paper
t10301;354;#414287;topic
t11312;15;#450457;topic
a2926;197;#482878;author
p5704;214;#472a7a;paper
p1681;1;#440154;paper
p9368;1060;#21a585;paper
p9020;1054;#21a585;paper
p9182;2;#440154;paper
p4150;122;#481a6c;paper
t10830;7;#440154;topic
t10485;5;#440154;topic
a1902;0;#440154;author
p6849;336;#423f85;paper
p9597;491;#38588c;paper
p6399;319;#433d84;paper
p9584;472;#39558c;paper
p6300;1172;#2fb47c;paper
p1076;3;#440154;paper
a2924;197;#482878;author
p9530;31;#46075a;paper
p4960;957;#1f988b;paper
p5370;365;#414487;paper
t11007;0;#440154;topic
p5016;190;#482677;paper
t10443;0;#440154;topic
p8390;47;#460a5d;paper
p992;401;#3e4a89;paper
p10103;394;#3e4989;paper
a4523;5;#440154;author
p4819;369;#404588;paper
p4012;0;#440154;paper
p9078;297;#443983;paper
p6024;560;#33628d;paper
p3353;67;#470e61;paper
a2561;2;#440154;author
p3907;206;#482979;paper
p8080;599;#31688e;paper
p3305;131;#481b6d;paper
p482;92;#481467;paper
p8783;2;#440154;paper
p9975;588;#31668e;paper
p2233;838;#23888e;paper
a275;1118;#27ad81;author
p1203;413;#3e4c8a;paper
p4626;0;#440154;paper
p32;1081;#22a884;paper
t10501;41;#46085c;topic
p1947;810;#25848e;paper
p2883;128;#481b6d;paper
a2386;287;#453781;author
p10036;615;#306a8e;paper
p6993;0;#440154;paper
p2307;731;#297a8e;paper
a1012;1;#440154;author
a2301;89;#471365;author
a3188;282;#453781;author
p9270;144;#481d6f;paper
p8683;483;#39568c;paper
p3680;898;#21908d;paper
t10470;2;#440154;topic
t10858;2;#440154;topic
p1179;399;#3e4989;paper
a1009;354;#414287;author
p8796;7;#440154;paper
p4254;0;#440154;paper
a359;667;#2d718e;author
p6288;475;#39558c;paper
p5932;215;#472a7a;paper
p10015;1574;#addc30;paper
p3449;2;#440154;paper
p3817;0;#440154;paper
p4576;314;#443b84;paper
p9327;343;#424086;paper
p7027;0;#440154;paper
p10075;435;#3c4f8a;paper
p9984;117;#48186a;paper
p1829;799;#26828e;paper
p578;151;#481f70;paper
t10344;1;#440154;topic
p8309;2;#440154;paper
t10264;21;#450457;topic
p1295;757;#287d8e;paper
p7702;1;#440154;paper
p6166;0;#440154;paper
p8044;1036;#1fa287;paper
p1218;2;#440154;paper
p8547;46;#460a5d;paper
p5315;262;#46337f;paper
a2689;4;#440154;author
p4312;9;#440256;paper
p6346;565;#33638d;paper
a641;30;#46075a;author
a1201;2;#440154;author
p4850;953;#1f978b;paper
p601;1633;#c2df23;paper
t10780;0;#440154;topic
p9840;25;#450559;paper
t10435;6;#440154;topic
p8770;6;#440154;paper
p7782;1;#440154;paper
p238;245;#472f7d;paper
a2078;73;#471063;author
p3343;0;#440154;paper
p4446;934;#1f948c;paper
p8447;47;#460a5d;paper
p9492;2;#440154;paper
p9506;523;#365d8d;paper
a2080;1;#440154;author
p9243;1025;#1fa188;paper
p9950;42;#46085c;paper
a2799;29;#46075a;author
p7774;1031;#1fa187;paper
p7645;408;#3e4c8a;paper
p6365;563;#33638d;paper
p6054;0;#440154;paper
a1894;1;#440154;author
a1976;451;#3b528b;author
a1330;2;#440154;author
p7660;594;#31678e;paper
p1544;181;#482475;paper
p5753;992;#1e9d89;paper
p3831;907;#20928c;paper
a855;1653;#cae11f;author
a2972;80;#471164;author
a3376;121;#481a6c;author
p5129;317;#433d84;paper
p6329;1009;#1f9f88;paper
a1418;0;#440154;author
p2852;871;#228d8d;paper
p4608;941;#1f958b;paper
t10747;19;#450457;topic
p7858;1;#440154;paper
p3875;1431;#77d153;paper
a7106;27;#450559;author
p6715;576;#32658e;paper
a1284;2;#440154;author
t11015;94;#481467;topic
p5966;559;#33628d;paper
p5686;532;#355e8d;paper
a8512;2;#440154;author
t11638;1;#440154;topic
p3953;466;#3a548c;paper
p8274;9;#440256;paper
t10370;3;#440154;topic
p4998;386;#3f4788;paper
p8961;2;#440154;paper
p8928;2;#440154;paper
a1396;13;#440256;author
p5745;684;#2c738e;paper
p6232;331;#423f85;paper
p3828;0;#440154;paper
p8779;3;#440154;paper
t11198;2;#440154;topic
a2432;2;#440154;author
p5556;3;#440154;paper
a1273;3;#440154;author
p7416;889;#218f8d;paper
p4157;300;#443983;paper
t11295;6;#440154;topic
p9582;68;#470e61;paper
p3538;53;#460b5e;paper
t10517;0;#440154;topic
t10890;0;#440154;topic
p9524;7;#440154;paper
p6626;542;#34608d;paper
p3350;61;#470d60;paper
p8337;3;#440154;paper
p826;236;#472e7c;paper
a3014;3;#440154;author
a979;1;#440154;author
t10555;4;#440154;topic
t10330;39;#46085c;topic
p881;115;#48186a;paper
p6650;574;#32648e;paper
p9027;608;#30698e;paper
p6066;193;#482677;paper
p506;1170;#2fb47c;paper
p10023;7;#440154;paper
p8297;9;#440256;paper
a2277;194;#482677;author
a1557;0;#440154;author
p6453;0;#440154;paper
p9576;188;#482576;paper
p9770;6;#440154;paper
p9473;2;#440154;paper
p516;252;#46307e;paper
p3236;4;#440154;paper
p3168;283;#453781;paper
t11895;4;#440154;topic
p9390;761;#277e8e;paper
p10162;9;#440256;paper
p10048;545;#34608d;paper
a1531;1;#440154;author
p6619;0;#440154;paper
a1321;762;#277e8e;author
p7868;1034;#1fa287;paper
p3145;1;#440154;paper
a8319;2;#440154;author
p8557;1046;#20a386;paper
p1211;10;#440256;paper
p2062;1332;#58c765;paper
t10586;0;#440154;topic
p6758;0;#440154;paper
p6689;0;#440154;paper
p2038;271;#463480;paper
p2996;2;#440154;paper
p371;1610;#bade28;paper
p9495;305;#443a83;paper
p1775;275;#453581;paper
t11066;1;#440154;topic
p3853;8;#440256;paper
p6356;0;#440154;paper
p3896;9;#440256;paper
p7393;337;#423f85;paper
p9589;2;#440154;paper
p4325;525;#365d8d;paper
p5797;1657;#cae11f;paper
p7786;1032;#1fa187;paper
p4817;16;#450457;paper
p9797;20;#450457;paper
p9542;44;#460a5d;paper
p9060;29;#46075a;paper
p4381;924;#20938c;paper
p8284;35;#46075a;paper
p5479;528;#355e8d;paper
p9256;473;#39558c;paper
t10911;1639;#c5e021;topic
p6257;184;#482576;paper
p6483;217;#472a7a;paper
p7612;1;#440154;paper
p6507;568;#33638d;paper
p2675;290;#453882;paper
p9633;865;#228c8d;paper
p9081;47;#460a5d;paper
p5406;381;#3f4788;paper
p7436;332;#423f85;paper
p2610;474;#39558c;paper
p6187;41;#46085c;paper
p8760;142;#481d6f;paper
a1518;4;#440154;author
p4477;0;#440154;paper
p8265;9;#440256;paper
p5143;970;#1f9a8a;paper
a7110;22;#450559;author
t10690;16;#450457;topic
p7717;182;#482475;paper
p9134;4;#440154;paper
p6430;536;#355f8d;paper
t10235;3;#440154;topic
p9764;861;#228b8d;paper
p6216;406;#3e4a89;paper
p9462;67;#470e61;paper
a1857;63;#470d60;author
p8986;1565;#a8db34;paper
a3099;879;#218e8d;author
p2985;490;#38588c;paper
p5664;36;#46085c;paper
p4508;458;#3a538b;paper
p1511;391;#3f4889;paper
p6001;18;#450457;paper
p9082;1369;#63cb5f;paper
a2637;2;#440154;author
t10687;0;#440154;topic
p1801;1;#440154;paper
t10629;0;#440154;topic
p5758;671;#2c718e;paper
p5621;550;#34618d;paper
p1995;1;#440154;paper
p9467;1567;#aadc32;paper
p6209;6;#440154;paper
p2623;82;#471164;paper
p874;1231;#3dbc74;paper
p6266;0;#440154;paper
t10245;55;#460b5e;topic
p175;5;#440154;paper
t11076;7;#440154;topic
p5900;326;#433e85;paper
a3193;7;#440154;author
p7020;0;#440154;paper
p6443;776;#27808e;paper
p5435;150;#481f70;paper
p122;630;#2f6c8e;paper
p7378;41;#46085c;paper
p1967;9;#440256;paper
p5253;977;#1f9a8a;paper
p8281;19;#450457;paper
p7419;591;#31678e;paper
p7928;1035;#1fa287;paper
p5996;3;#440154;paper
p5287;1499;#90d743;paper
p8418;226;#472d7b;paper
p10094;1;#440154;paper
a209;0;#440154;author
p8634;1047;#20a486;paper
a2585;2;#440154;author
p9116;168;#482173;paper
p7706;1;#440154;paper
p4219;0;#440154;paper
p7374;2;#440154;paper
p5867;419;#3d4d8a;paper
a130;5;#440154;author
p0;1575;#addc30;paper
p5215;318;#433d84;paper
p7839;1;#440154;paper
a230;0;#440154;author
p259;42;#46085c;paper
p1920;0;#440154;paper
p6756;0;#440154;paper
a1089;31;#46075a;author
p4591;5;#440154;paper
p7538;882;#218e8d;paper
p4746;947;#1f968b;paper
p6434;316;#443b84;paper
p1986;816;#25858e;paper
a2350;1111;#26ad81;author
p8209;448;#3b518b;paper
p9016;227;#472d7b;paper
p8302;1;#440154;paper
p2005;1;#440154;paper
p4866;925;#20938c;paper
p9063;340;#424086;paper
p597;385;#3f4788;paper
p8234;600;#31688e;paper
p3765;904;#21918c;paper
p7536;791;#26828e;paper
p1501;779;#27808e;paper
p3710;0;#440154;paper
p3836;0;#440154;paper
p5203;973;#1f9a8a;paper
a2526;2;#440154;author
p9834;0;#440154;paper
t10819;93;#481467;topic
p1628;274;#453581;paper
p1018;1;#440154;paper
p9236;2;#440154;paper
p7770;1;#440154;paper
p2631;844;#23898e;paper
p1097;174;#482374;paper
p854;1228;#3bbb75;paper
p429;16;#450457;paper
a3891;309;#443a83;author
a4492;5;#440154;author
t10298;5;#440154;topic
p1128;255;#46327e;paper
p9458;510;#375b8d;paper
p6796;1019;#1fa188;paper
a2393;3;#440154;author
p9538;2;#440154;paper
p7989;740;#297b8e;paper
p3000;4;#440154;paper
p7673;273;#463480;paper
a2590;2;#440154;author
a1434;2;#440154;author
p2932;1388;#69cd5b;paper
p1505;272;#463480;paper
p9227;2;#440154;paper
p9211;605;#30698e;paper
p1489;44;#460a5d;paper
p276;3;#440154;paper
p7605;19;#450457;paper
a4163;43;#460a5d;author
p1382;768;#277f8e;paper
p4368;1452;#7fd34e;paper
a3042;14;#440256;author
p7808;65;#470e61;paper
p10139;234;#472e7c;paper
p7311;0;#440154;paper
p6381;488;#38588c;paper
p6966;733;#297a8e;paper
p7710;1267;#46c06f;paper
p5469;321;#433d84;paper
p10120;1278;#48c16e;paper
t10660;1;#440154;topic
p1364;1;#440154;paper
p8905;1052;#20a486;paper
p7433;3;#440154;paper
p195;1101;#25ab82;paper
p9287;342;#424086;paper
p2133;1;#440154;paper
p5490;1136;#29af7f;paper
p7556;1028;#1fa187;paper
p1491;9;#440256;paper
a91;1790;#fbe723;author
p6142;0;#440154;paper
p6475;1450;#7fd34e;paper
p2210;835;#24878e;paper
t10279;3;#440154;topic
p4247;311;#443b84;paper
p1289;1;#440154;paper
t10548;0;#440154;topic
p6477;392;#3f4889;paper
p499;690;#2b748e;paper
p6663;0;#440154;paper
p6556;1541;#a0da39;paper
t10943;165;#482173;topic
p7243;1003;#1f9e89;paper
p5294;945;#1f968b;paper
p9011;228;#472d7b;paper
p8025;1;#440154;paper
p512;249;#46307e;paper
p3503;4;#440154;paper
p7822;119;#48186a;paper
p9684;2;#440154;paper
p9166;54;#460b5e;paper
t10693;5;#440154;topic
p8291;1;#440154;paper
p4242;311;#443b84;paper
p9133;61;#470d60;paper
p3636;0;#440154;paper
t10296;5;#440154;topic
p10053;1297;#4ec36b;paper
p9653;2;#440154;paper
a73;21;#450457;author
p3981;666;#2d718e;paper
a2718;39;#46085c;author
p11;617;#306a8e;paper
p8380;1039;#1fa287;paper
p8711;76;#471063;paper
t10427;1;#440154;topic
p9534;2;#440154;paper
p23;1077;#22a884;paper
p7983;362;#414487;paper
p8931;4;#440154;paper
p7665;595;#31678e;paper
p9624;86;#471365;paper
p5408;1164;#2eb37c;paper
a1068;4;#440154;author
p9856;581;#32658e;paper
p1526;782;#26818e;paper
p6113;82;#471164;paper
p7610;1;#440154;paper
p8128;1;#440154;paper
p9670;299;#443983;paper
p9373;3;#440154;paper
p6006;520;#365d8d;paper
p1530;1;#440154;paper
p6985;1;#440154;paper
p10004;45;#460a5d;paper
p2656;4;#440154;paper
a3661;0;#440154;author
p809;253;#46327e;paper
p1970;9;#440256;paper
p1014;1;#440154;paper
t10191;3;#440154;topic
p1853;804;#25838e;paper
p8834;3;#440154;paper
p3841;0;#440154;paper
p3368;888;#218f8d;paper
p8096;494;#38598c;paper
p6668;0;#440154;paper
p9703;504;#375a8c;paper
a4337;66;#470e61;author
a4349;1;#440154;author
p4780;5;#440154;paper
p1833;35;#46075a;paper
p3245;301;#443983;paper
p9476;2;#440154;paper
p1025;1246;#40bd72;paper
a127;5;#440154;author
p8001;0;#440154;paper
a1638;23;#450559;author
a961;44;#460a5d;author
p6912;0;#440154;paper
p9172;124;#481a6c;paper
a1657;183;#482576;author
p5825;996;#1e9d89;paper
p5219;1496;#90d743;paper
a2886;2;#440154;author
a1170;260;#46337f;author
p5382;395;#3e4989;paper
p8534;44;#460a5d;paper
p7716;118;#48186a;paper
p3567;1416;#73d056;paper
a2699;2;#440154;author
p10088;616;#306a8e;paper
p7303;15;#450457;paper
p7062;0;#440154;paper
t10691;16;#450457;topic
p3531;1415;#73d056;paper
p9823;1065;#21a685;paper
p10109;1570;#aadc32;paper
p7599;1;#440154;paper
p2547;853;#238a8d;paper
p1172;260;#46337f;paper
p4386;0;#440154;paper
p9359;3;#440154;paper
a2900;3;#440154;author
p6308;281;#453781;paper
p3325;2;#440154;paper
a498;0;#440154;author
p6670;309;#443a83;paper
p8601;467;#3a548c;paper
p1896;35;#46075a;paper
p7493;1334;#58c765;paper
t10432;40;#46085c;topic
a1276;2;#440154;author
p290;1123;#27ad81;paper
p4687;5;#440154;paper
t10600;1;#440154;topic
a5087;74;#471063;author
a938;1;#440154;author
p41;620;#2f6b8e;paper
p1537;1298;#4ec36b;paper
p8174;1;#440154;paper
p2118;1;#440154;paper
p10056;403;#3e4a89;paper
p7065;0;#440154;paper
p2158;437;#3c508b;paper
a1024;1;#440154;author
p7449;1191;#34b679;paper
p3602;896;#21908d;paper
p4042;778;#27808e;paper
p7779;416;#3d4d8a;paper
p1974;451;#3b528b;paper
p8035;1;#440154;paper
p3631;0;#440154;paper
p6764;0;#440154;paper
a1033;35;#46075a;author
t10466;1597;#b5de2b;topic
p8170;123;#481a6c;paper
p9428;1023;#1fa188;paper
p7258;0;#440154;paper
p5319;1501;#90d743;paper
p8224;1;#440154;paper
p1980;420;#3d4d8a;paper
p3297;502;#375a8c;paper
p8437;17;#450457;paper
p5873;777;#27808e;paper
p5098;968;#1f998a;paper
p432;1150;#2cb17e;paper
p7791;1;#440154;paper
a377;5;#440154;author
p8756;13;#440256;paper
p9267;0;#440154;paper
p3479;0;#440154;paper
p9040;2;#440154;paper
p8891;20;#450457;paper
p1982;814;#25848e;paper
p9097;4;#440154;paper
p5583;1513;#95d840;paper
p6634;6;#440154;paper
p3928;63;#470d60;paper
a1375;2;#440154;author
a3121;1398;#6ece58;author
p565;1183;#32b67a;paper
p1403;1286;#4cc26c;paper
p8776;325;#433e85;paper
p7358;2;#440154;paper
p1517;781;#26818e;paper
a2913;121;#481a6c;author
p4196;9;#440256;paper
t11907;23;#450559;topic
p4516;1269;#46c06f;paper
a7712;1780;#f8e621;author
p924;169;#482374;paper
p2804;20;#450457;paper
p4806;1750;#efe51c;paper
p3525;512;#375b8d;paper
a2512;849;#23898e;author
p3670;3;#440154;paper
p9105;1056;#21a585;paper
p7442;1108;#25ac82;paper
p6131;747;#287c8e;paper
p5306;1226;#3bbb75;paper
p1465;422;#3d4e8a;paper
p7854;1;#440154;paper
p4974;1479;#89d548;paper
p2918;187;#482576;paper
p5134;5;#440154;paper
p2669;859;#228b8d;paper
p251;1113;#26ad81;paper
p2141;1;#440154;paper
p6844;929;#1f948c;paper
p4876;209;#482979;paper
t10641;2;#440154;topic
p9786;3;#440154;paper
p3407;0;#440154;paper
p2012;818;#25858e;paper
a988;1;#440154;author
p9059;3;#440154;paper
p10113;8;#440256;paper
p8027;1;#440154;paper
p4989;959;#1f988b;paper
p3700;1350;#5ec962;paper
p3382;132;#481b6d;paper
p4060;0;#440154;paper
p10164;7;#440154;paper
p5513;0;#440154;paper
p6823;1522;#98d83e;paper
p2100;772;#277f8e;paper
p10031;1;#440154;paper
p90;5;#440154;paper
p8708;1248;#40bd72;paper
p6692;1219;#3aba76;paper
a2368;26;#450559;author
p6205;0;#440154;paper
p4572;5;#440154;paper
a1151;3;#440154;author
p7650;141;#481d6f;paper
p1900;35;#46075a;paper
p6783;2;#440154;paper
p7370;590;#31678e;paper
p4777;5;#440154;paper
p7170;80;#471164;paper
p144;634;#2e6d8e;paper
p7974;8;#440256;paper
t10268;6;#440154;topic
p6565;456;#3b528b;paper
p833;1223;#3bbb75;paper
p6222;481;#39568c;paper
a2400;22;#450559;author
p8598;83;#471164;paper
a3380;6;#440154;author
a1158;1;#440154;author
p4563;940;#1f958b;paper
p9511;921;#20928c;paper
a194;1100;#25ab82;author
p7001;194;#482677;paper
p6875;760;#277e8e;paper
