nodeID;communityID;color;type
p8746;3;#440154;paper
p6386;2;#440154;paper
p8313;1;#440154;paper
p1246;1180;#42be71;paper
t11312;2;#440154;topic
p1556;2;#440154;paper
p10142;0;#440154;paper
p9718;3;#440154;paper
p9107;32;#46075a;paper
t11414;1;#440154;topic
p14797;0;#440154;paper
a1475;1;#440154;author
t10322;11;#440256;topic
t11436;2;#440154;topic
p7626;0;#440154;paper
p7467;0;#440154;paper
p9349;1;#440154;paper
a1395;2;#440154;author
t11927;2;#440154;topic
p8623;3;#440154;paper
t10304;106;#48186a;topic
p9061;1;#440154;paper
t11115;0;#440154;topic
p7562;0;#440154;paper
p8688;2;#440154;paper
p9867;33;#46075a;paper
p9436;1;#440154;paper
p8902;1;#440154;paper
p8437;1;#440154;paper
t10690;0;#440154;topic
t11007;1;#440154;topic
p9542;3;#440154;paper
p8642;1;#440154;paper
t10858;0;#440154;topic
t10665;1090;#2db27d;topic
p6216;388;#3e4c8a;paper
p14727;0;#440154;paper
a2899;5;#440154;author
p8667;1;#440154;paper
t10779;113;#481a6c;topic
p8274;7;#440256;paper
t12356;2;#440154;topic
p1530;0;#440154;paper
p8481;1;#440154;paper
t11131;5;#440154;topic
t11453;1;#440154;topic
t10501;40;#460a5d;topic
t10404;0;#440154;topic
p14760;2;#440154;paper
p6073;98;#481668;paper
p10085;1;#440154;paper
a1417;1;#440154;author
t11016;0;#440154;topic
p8353;81;#471365;paper
p8944;213;#472d7b;paper
p9640;1;#440154;paper
p9861;0;#440154;paper
p8955;2;#440154;paper
p6377;2;#440154;paper
t11428;2;#440154;topic
p8497;13;#440256;paper
p8594;1;#440154;paper
p6082;2;#440154;paper
t10436;1;#440154;topic
p7839;0;#440154;paper
t11454;1;#440154;topic
t10485;0;#440154;topic
a1820;1;#440154;author
t10344;0;#440154;topic
a1324;0;#440154;author
p8625;1;#440154;paper
a1277;14;#450457;author
p8980;170;#482475;paper
p9952;0;#440154;paper
p6312;1;#440154;paper
t10830;13;#440256;topic
t10687;17;#450457;topic
p1893;0;#440154;paper
p5828;16;#450457;paper
p10031;0;#440154;paper
p9533;1;#440154;paper
p8583;3;#440154;paper
t10747;10;#440256;topic
a1622;2;#440154;author
p14860;1;#440154;paper
t11106;0;#440154;topic
p1172;247;#46337f;paper
p1081;0;#440154;paper
p66;58;#470d60;paper
p2028;264;#453581;paper
p10025;13;#440256;paper
p14818;1;#440154;paper
p8712;1;#440154;paper
p6081;2;#440154;paper
p6066;525;#33628d;paper
p9462;54;#470d60;paper
p7889;0;#440154;paper
p2748;37;#46085c;paper
p9553;3;#440154;paper
p8927;1;#440154;paper
p9014;1;#440154;paper
p6009;2;#440154;paper
p9579;13;#440256;paper
p8341;18;#450457;paper
p8719;0;#440154;paper
p7911;0;#440154;paper
t10370;1;#440154;topic
t10264;16;#450457;topic
p9871;228;#472f7d;paper
p8930;3;#440154;paper
p6427;2;#440154;paper
a1636;2;#440154;author
p9356;0;#440154;paper
t10470;1;#440154;topic
p8174;10;#440256;paper
p8856;1;#440154;paper
p9592;1;#440154;paper
p6100;29;#46075a;paper
p9063;324;#424086;paper
p6130;0;#440154;paper
p8324;8;#440256;paper
p7170;32;#46075a;paper
t10263;16;#450457;topic
p8348;18;#450457;paper
p10083;19;#450457;paper
p5998;2;#440154;paper
p1150;0;#440154;paper
t11076;13;#440256;topic
t10586;112;#48186a;topic
p8372;8;#440256;paper
t10573;1;#440154;topic
a191;2;#440154;author
p4649;406;#3c4f8a;paper
p8245;7;#440256;paper
p9220;1;#440154;paper
p7838;0;#440154;paper
p6060;5;#440154;paper
p9733;152;#482071;paper
t10819;0;#440154;topic
p7943;0;#440154;paper
p3343;2;#440154;paper
p7236;1;#440154;paper
p9373;1;#440154;paper
p9698;5;#440154;paper
p8580;1;#440154;paper
p2804;1;#440154;paper
p9185;34;#46085c;paper
p1076;0;#440154;paper
p7052;6;#440154;paper
p9334;22;#450559;paper
p10162;7;#440256;paper
p5975;1;#440154;paper
p9469;835;#218f8d;paper
p7233;4;#440154;paper
p8816;1;#440154;paper
p10132;0;#440154;paper
t10976;18;#450457;topic
t10517;2;#440154;topic
t10780;160;#482374;topic
p8109;0;#440154;paper
a2619;1;#440154;author
p6492;0;#440154;paper
p8606;1;#440154;paper
p5810;16;#450457;paper
a1821;1;#440154;author
p4455;157;#482173;paper
a78;2;#440154;author
p6183;2;#440154;paper
p9478;1;#440154;paper
p4840;16;#450457;paper
p8979;0;#440154;paper
t11066;0;#440154;topic
p8253;9;#440256;paper
a2805;1;#440154;author
p8540;1;#440154;paper
p14692;0;#440154;paper
t10330;59;#470d60;topic
t10555;157;#482173;topic
p8180;0;#440154;paper
p14739;0;#440154;paper
p1819;1;#440154;paper
p8564;2;#440154;paper
p8182;0;#440154;paper
p10004;90;#481467;paper
t10427;0;#440154;topic
t11638;0;#440154;topic
p7648;10;#440256;paper
p8922;2;#440154;paper
p7287;2;#440154;paper
p900;15;#450457;paper
p7963;0;#440154;paper
t10691;0;#440154;topic
p8403;5;#440154;paper
p8951;1;#440154;paper
a1941;1;#440154;author
p6442;7;#440256;paper
p8740;419;#3b518b;paper
p8833;1;#440154;paper
p8744;1;#440154;paper
p6385;14;#450457;paper
p6201;2;#440154;paper
p8857;1;#440154;paper
p7702;0;#440154;paper
p15073;0;#440154;paper
p14694;0;#440154;paper
p8760;147;#482071;paper
p9081;23;#450559;paper
p9731;1;#440154;paper
t10911;0;#440154;topic
p3236;77;#471164;paper
t10435;35;#46085c;topic
p8966;1;#440154;paper
p8088;0;#440154;paper
p8229;79;#471164;paper
p10150;0;#440154;paper
t10432;39;#46085c;topic
a1347;1;#440154;author
t11297;1;#440154;topic
t10549;2;#440154;topic
t10298;83;#471365;topic
p8501;3;#440154;paper
p8878;1;#440154;paper
t10584;63;#470e61;topic
a1331;2;#440154;author
p9516;13;#440256;paper
p6495;2;#440154;paper
p472;0;#440154;paper
p10068;110;#48186a;paper
p9525;13;#440256;paper
p8724;317;#423f85;paper
p7515;0;#440154;paper
t10296;105;#481769;topic
p9990;0;#440154;paper
p6361;766;#25848e;paper
p9103;1;#440154;paper
p3825;2;#440154;paper
p5977;2;#440154;paper
p7835;0;#440154;paper
t10443;0;#440154;topic
p9317;1;#440154;paper
p8278;0;#440154;paper
p1915;2;#440154;paper
t10660;0;#440154;topic
p7361;2;#440154;paper
p4682;21;#450559;paper
p1714;1210;#4ac16d;paper
t10268;1;#440154;topic
p9152;13;#440256;paper
p6242;523;#34618d;paper
p9924;0;#440154;paper
p251;83;#471365;paper
p4572;339;#414487;paper
t11295;1;#440154;topic
t11242;2;#440154;topic
p9343;2;#440154;paper
p8401;1;#440154;paper
t11051;0;#440154;topic
p8882;100;#481769;paper
p1014;0;#440154;paper
p4816;21;#450559;paper
p9127;1;#440154;paper
p8128;27;#46075a;paper
p934;0;#440154;paper
p8967;5;#440154;paper
p8711;64;#470e61;paper
p1422;2;#440154;paper
p9635;1;#440154;paper
p941;0;#440154;paper
t10516;1062;#28ae80;topic
p7548;27;#46075a;paper
p1211;0;#440154;paper
p4434;0;#440154;paper
p6284;193;#482979;paper
p8718;0;#440154;paper
p6209;1;#440154;paper
p9788;203;#472a7a;paper
p9303;2;#440154;paper
p5958;0;#440154;paper
p7673;0;#440154;paper
p8290;0;#440154;paper
p9078;188;#482878;paper
p8954;3;#440154;paper
t10513;2;#440154;topic
p6368;221;#472e7c;paper
p4789;1041;#25ac82;paper
t11948;1;#440154;topic
t10757;1;#440154;topic
p1534;0;#440154;paper
t10245;1;#440154;topic
p4317;2;#440154;paper
p1464;0;#440154;paper
p9582;1;#440154;paper
p9267;2;#440154;paper
p8976;2;#440154;paper
p14835;5;#440154;paper
p10117;10;#440256;paper
p3699;12;#440256;paper
p1070;2;#440154;paper
p9279;1;#440154;paper
p1666;1;#440154;paper
p9310;552;#31668e;paper
p6433;2;#440154;paper
p6343;0;#440154;paper
t10279;0;#440154;topic
a922;1;#440154;author
p10148;0;#440154;paper
p1271;5;#440154;paper
p6493;2;#440154;paper
p8661;39;#46085c;paper
p4456;11;#440256;paper
p6014;1488;#addc30;paper
p14753;0;#440154;paper
p8563;2;#440154;paper
p6166;2;#440154;paper
p7764;73;#471164;paper
p6001;9;#440256;paper
p8620;1;#440154;paper
p1509;9;#440256;paper
p8268;7;#440256;paper
p7145;78;#471164;paper
p6295;162;#482374;paper
p696;49;#460b5e;paper
p1597;1;#440154;paper
t10235;6;#440154;topic
p14671;604;#2e6e8e;paper
p1681;253;#463480;paper
p8748;1;#440154;paper
p6380;1;#440154;paper
p10061;1006;#21a685;paper
p10023;13;#440256;paper
t10629;2;#440154;topic
t11907;438;#3a538b;topic
p14731;0;#440154;paper
p924;0;#440154;paper
p8297;7;#440256;paper
p1764;0;#440154;paper
p7635;0;#440154;paper
p9980;5;#440154;paper
p7896;0;#440154;paper
p7220;2;#440154;paper
p679;164;#482374;paper
p9397;1;#440154;paper
p9797;1;#440154;paper
p8577;1;#440154;paper
p7845;0;#440154;paper
t10897;24;#450559;topic
a1494;7;#440256;author
p7808;0;#440154;paper
t11198;1;#440154;topic
p10086;0;#440154;paper
p8001;0;#440154;paper
p8522;1;#440154;paper
p10115;253;#463480;paper
t10943;167;#482475;topic
p10164;19;#450457;paper
p8699;1;#440154;paper
p4733;30;#46075a;paper
t11015;1;#440154;topic
p6827;12;#440256;paper
p8765;1;#440154;paper
p8714;26;#450559;paper
a3232;2;#440154;author
p9943;19;#450457;paper
p4628;16;#450457;paper
p8996;5;#440154;paper
p6197;0;#440154;paper
p10102;0;#440154;paper
t10641;1;#440154;topic
p1222;1;#440154;paper
p1018;0;#440154;paper
t11032;17;#450457;topic
p9747;1;#440154;paper
p10035;2;#440154;paper
t10466;348;#404588;topic
p8953;1;#440154;paper
p8406;8;#440256;paper
p7212;716;#277e8e;paper
p7022;2;#440154;paper
a1064;1;#440154;author
p1563;38;#46085c;paper
p809;237;#46307e;paper
t10191;5;#440154;topic
p1008;0;#440154;paper
p9315;1;#440154;paper
p8665;1;#440154;paper
p6128;1;#440154;paper
p8607;1;#440154;paper
p9813;1;#440154;paper
p6093;0;#440154;paper
a1488;14;#450457;author
p6497;2;#440154;paper
t10600;0;#440154;topic
p8478;1;#440154;paper
a116;11;#440256;author
p8974;2;#440154;paper
p9969;0;#440154;paper
p14904;1;#440154;paper
p6421;2;#440154;paper
p4697;861;#20928c;paper
p8399;4;#440154;paper
p9854;5;#440154;paper
p8124;0;#440154;paper
t10890;2;#440154;topic
p7872;0;#440154;paper
p10125;0;#440154;paper
p7191;174;#482576;paper
p9755;142;#481f70;paper
p1559;1;#440154;paper
p5912;6;#440154;paper
p6288;128;#481c6e;paper
p10021;0;#440154;paper
p1766;0;#440154;paper
p8447;23;#450559;paper
p8440;2;#440154;paper
p5338;184;#482677;paper
p1308;1562;#cae11f;paper
t11539;74;#471164;topic
p9218;1;#440154;paper
p8834;1454;#a0da39;paper
p8435;1;#440154;paper
t11191;2;#440154;topic
p8720;1;#440154;paper
t11190;2;#440154;topic
p8243;0;#440154;paper
p8633;1;#440154;paper
a906;1;#440154;author
p8315;1;#440154;paper
t11054;2;#440154;topic
p8743;5;#440154;paper
t11895;3;#440154;topic
t11330;5;#440154;topic
t10693;1517;#b8de29;topic
p8644;99;#481668;paper
t11681;25;#450559;topic
p9587;1;#440154;paper
p8534;3;#440154;paper
p14695;24;#450559;paper
p9302;1;#440154;paper
p1450;739;#26818e;paper
p7496;0;#440154;paper
p7161;4;#440154;paper
p9312;1;#440154;paper
p8570;101;#481769;paper
p8475;187;#482878;paper
p8323;1;#440154;paper
p7165;1;#440154;paper
p7525;0;#440154;paper
t10785;23;#450559;topic
p6350;1365;#7fd34e;paper
p1662;9;#440256;paper
p6428;2;#440154;paper
p10029;0;#440154;paper
p8532;1;#440154;paper
p14729;0;#440154;paper
p8756;1;#440154;paper
p8956;2;#440154;paper
p14769;2;#440154;paper
p1825;0;#440154;paper
p8187;64;#470e61;paper
p5871;796;#23898e;paper
p8928;1;#440154;paper
p7961;9;#440256;paper
p9811;1;#440154;paper
p8112;0;#440154;paper
p6324;2;#440154;paper
p8949;1;#440154;paper
p418;362;#3f4788;paper
p9102;3;#440154;paper
p4404;0;#440154;paper
p8535;1;#440154;paper
t10538;0;#440154;topic
t11006;236;#46307e;topic
t10916;677;#2a788e;topic
p1635;2;#440154;paper
t10383;30;#46075a;topic
p7728;0;#440154;paper
p14972;2;#440154;paper
t10401;2;#440154;topic
p14728;0;#440154;paper
p5882;1;#440154;paper
p2138;126;#481c6e;paper
p8741;469;#38598c;paper
t11382;0;#440154;topic
t11935;1;#440154;topic
p9770;1;#440154;paper
p4896;0;#440154;paper
a963;1;#440154;author
p7951;0;#440154;paper
p8638;1;#440154;paper
p203;1048;#26ad81;paper
p6089;527;#33628d;paper
p4749;661;#2b758e;paper
p5962;9;#440256;paper
p8891;3;#440154;paper
p9762;1;#440154;paper
p8800;1;#440154;paper
p3921;2;#440154;paper
t10548;0;#440154;topic
p6013;2;#440154;paper
p1360;0;#440154;paper
p5841;0;#440154;paper
p6156;200;#472a7a;paper
p9136;36;#46085c;paper
p8510;1;#440154;paper
p8225;0;#440154;paper
t11686;1;#440154;topic
p8106;0;#440154;paper
t12411;2;#440154;topic
p8185;0;#440154;paper
a1767;1;#440154;author
p1775;258;#463480;paper
p9848;992;#20a486;paper
t10735;0;#440154;topic
p9850;52;#460b5e;paper
p5994;2;#440154;paper
t10347;1489;#addc30;topic
p1896;47;#460b5e;paper
p7784;0;#440154;paper
p1703;0;#440154;paper
p7205;1;#440154;paper
p8111;0;#440154;paper
p1128;390;#3e4c8a;paper
p8747;4;#440154;paper
p1241;0;#440154;paper
p1784;0;#440154;paper
p9211;209;#472c7a;paper
p1126;10;#440256;paper
p8881;4;#440154;paper
p8950;1;#440154;paper
p14866;1;#440154;paper
p9778;1;#440154;paper
p9069;135;#481d6f;paper
p259;43;#460a5d;paper
p7860;0;#440154;paper
p8855;1;#440154;paper
p9690;1;#440154;paper
p9524;13;#440256;paper
p9120;279;#443983;paper
p9868;983;#20a386;paper
p9644;25;#450559;paper
t10242;1;#440154;topic
p10156;0;#440154;paper
p1218;1;#440154;paper
p1465;0;#440154;paper
p9631;176;#482576;paper
p7001;184;#482677;paper
p2057;0;#440154;paper
p5486;157;#482173;paper
p9513;1;#440154;paper
p1505;1;#440154;paper
t10345;1;#440154;topic
p7677;0;#440154;paper
p1474;407;#3c4f8a;paper
p9676;312;#423f85;paper
p6481;0;#440154;paper
p9166;55;#470d60;paper
p8248;0;#440154;paper
p8120;457;#39568c;paper
p9927;0;#440154;paper
p7127;1;#440154;paper
p8051;0;#440154;paper
p14748;0;#440154;paper
p10131;109;#48186a;paper
p8426;3;#440154;paper
t11154;0;#440154;topic
p9182;8;#440256;paper
p8445;0;#440154;paper
p7800;0;#440154;paper
t11503;1;#440154;topic
p9686;1;#440154;paper
p8631;1;#440154;paper
p4537;1634;#e7e419;paper
t10255;590;#2f6c8e;topic
p8898;1;#440154;paper
p8116;0;#440154;paper
p8652;1;#440154;paper
t11928;1;#440154;topic
p6262;2;#440154;paper
p115;11;#440256;paper
p4744;0;#440154;paper
p3968;2;#440154;paper
a2473;6;#440154;author
p9614;1;#440154;paper
p6200;2;#440154;paper
p9997;0;#440154;paper
p9941;60;#470e61;paper
p6369;2;#440154;paper
p14749;0;#440154;paper
p6450;2;#440154;paper
t10679;1;#440154;topic
t11296;1;#440154;topic
p6459;2;#440154;paper
p9991;0;#440154;paper
p7580;0;#440154;paper
p9035;88;#481467;paper
p8094;0;#440154;paper
p14688;0;#440154;paper
p10094;0;#440154;paper
p987;27;#46075a;paper
p2644;132;#481c6e;paper
p8013;0;#440154;paper
p9840;26;#450559;paper
p7503;0;#440154;paper
p6193;0;#440154;paper
p9337;0;#440154;paper
p1372;737;#26818e;paper
p7843;0;#440154;paper
p8947;2;#440154;paper
t10891;1538;#c2df23;topic
t10423;2;#440154;topic
p6126;6;#440154;paper
t11121;1;#440154;topic
t10856;1;#440154;topic
a1248;1;#440154;author
t11177;2;#440154;topic
p8886;1;#440154;paper
p8880;1;#440154;paper
p9925;0;#440154;paper
p5036;1531;#c0df25;paper
t11947;1;#440154;topic
p6915;200;#472a7a;paper
p15058;4;#440154;paper
a2590;1;#440154;author
p9489;124;#481b6d;paper
p9971;1;#440154;paper
p9764;136;#481d6f;paper
p9093;1;#440154;paper
p8160;64;#470e61;paper
t12365;2;#440154;topic
p4763;0;#440154;paper
p6483;202;#472a7a;paper
p8961;1;#440154;paper
p9131;1;#440154;paper
t10402;0;#440154;topic
p8849;82;#471365;paper
p1228;89;#481467;paper
p5972;2;#440154;paper
p1935;768;#25848e;paper
p1133;391;#3d4d8a;paper
p1425;0;#440154;paper
t11179;1;#440154;topic
p8598;78;#471164;paper
p1355;0;#440154;paper
p9627;1;#440154;paper
p6232;313;#423f85;paper
p9669;1;#440154;paper
p8241;0;#440154;paper
p14763;1;#440154;paper
p5821;67;#471063;paper
p8527;1;#440154;paper
p1670;1;#440154;paper
p6765;20;#450559;paper
p7933;9;#440256;paper
p8476;1;#440154;paper
p9555;1;#440154;paper
p881;115;#481a6c;paper
p6462;2;#440154;paper
p10081;0;#440154;paper
p4635;0;#440154;paper
p8516;1;#440154;paper
p7171;32;#46075a;paper
p8213;7;#440256;paper
p1335;0;#440154;paper
p9633;0;#440154;paper
p9816;2;#440154;paper
t11853;1;#440154;topic
t10417;1;#440154;topic
p10100;44;#460a5d;paper
p8770;1;#440154;paper
p1499;0;#440154;paper
p9353;1;#440154;paper
p9769;1679;#f8e621;paper
p5820;2;#440154;paper
p8365;1167;#3fbc73;paper
p6364;1;#440154;paper
p9581;149;#482071;paper
p3862;1155;#3bbb75;paper
p2568;1;#440154;paper
p482;86;#471365;paper
p4420;16;#450457;paper
p10009;0;#440154;paper
t11130;0;#440154;topic
a892;2;#440154;author
p3694;95;#481668;paper
p8989;68;#471063;paper
p6696;1;#440154;paper
p9855;1;#440154;paper
p7628;60;#470e61;paper
p1955;26;#450559;paper
p1801;0;#440154;paper
a1119;1;#440154;author
p8279;0;#440154;paper
p8000;0;#440154;paper
p9227;1;#440154;paper
p6171;2;#440154;paper
p7785;0;#440154;paper
t10237;1472;#a8db34;topic
p7534;0;#440154;paper
p8899;1;#440154;paper
p6482;2;#440154;paper
p5890;2;#440154;paper
p9512;1;#440154;paper
p8418;208;#472c7a;paper
p7483;0;#440154;paper
t10894;1;#440154;topic
p2742;1;#440154;paper
p4443;67;#471063;paper
a404;16;#450457;author
p8929;1;#440154;paper
t10995;1;#440154;topic
a1958;26;#450559;author
p15004;26;#450559;paper
t10484;3;#440154;topic
p7434;15;#450457;paper
p9414;452;#39568c;paper
p9799;5;#440154;paper
p7206;551;#31668e;paper
p8209;425;#3b528b;paper
p1759;0;#440154;paper
p6356;2;#440154;paper
p2053;0;#440154;paper
p9520;2;#440154;paper
p6248;2;#440154;paper
p9776;1;#440154;paper
p9613;1;#440154;paper
t10463;62;#470e61;topic
p3353;54;#470d60;paper
p10098;0;#440154;paper
p6127;6;#440154;paper
p7316;145;#481f70;paper
p8004;80;#471365;paper
p3801;2;#440154;paper
p4604;0;#440154;paper
p8281;10;#440256;paper
p8897;26;#450559;paper
p6102;29;#46075a;paper
p14674;1051;#26ad81;paper
a2585;1;#440154;author
p1491;7;#440256;paper
p8829;1;#440154;paper
p14913;1;#440154;paper
p8524;148;#482071;paper
p4556;221;#472e7c;paper
p9795;1;#440154;paper
p8291;0;#440154;paper
t11086;0;#440154;topic
p5814;2;#440154;paper
p9097;3;#440154;paper
p9483;1;#440154;paper
p3674;0;#440154;paper
p1369;1;#440154;paper
p8523;1;#440154;paper
p1740;0;#440154;paper
p8275;0;#440154;paper
p10158;0;#440154;paper
p8643;1;#440154;paper
p2980;93;#481668;paper
p9236;1;#440154;paper
t10945;1;#440154;topic
p1073;2;#440154;paper
p1165;1;#440154;paper
p6396;2;#440154;paper
p5469;97;#481668;paper
p10118;0;#440154;paper
t11050;24;#450559;topic
p8302;0;#440154;paper
p1970;7;#440256;paper
p9049;18;#450457;paper
p9860;578;#306a8e;paper
p9664;1;#440154;paper
p7701;195;#482979;paper
p14712;1;#440154;paper
t10847;4;#440154;topic
p8735;1;#440154;paper
p1604;0;#440154;paper
t10667;2;#440154;topic
p8717;1;#440154;paper
p9473;1;#440154;paper
p7505;0;#440154;paper
p7844;0;#440154;paper
p9844;1;#440154;paper
p4595;21;#450559;paper
p7133;4;#440154;paper
t11188;2;#440154;topic
p4784;21;#450559;paper
t10832;1115;#32b67a;topic
t10384;0;#440154;topic
p506;1108;#31b57b;paper
a2366;33;#46075a;author
p2355;2;#440154;paper
p8916;1448;#9dd93b;paper
p1117;4;#440154;paper
p7234;1;#440154;paper
p10139;210;#472c7a;paper
p6195;2;#440154;paper
p8733;1;#440154;paper
p7716;89;#481467;paper
p9820;2;#440154;paper
p7120;1;#440154;paper
p638;0;#440154;paper
t10831;0;#440154;topic
p623;163;#482374;paper
p6031;17;#450457;paper
p8697;4;#440154;paper
p9900;1464;#a2da37;paper
p179;4;#440154;paper
p7756;0;#440154;paper
p8813;1;#440154;paper
p8263;0;#440154;paper
p3382;139;#481d6f;paper
p8173;0;#440154;paper
p9657;71;#471063;paper
p9575;2;#440154;paper
a1120;4;#440154;author
p9530;1;#440154;paper
p9105;573;#30698e;paper
p7168;4;#440154;paper
p5854;153;#482173;paper
p6360;0;#440154;paper
p9285;3;#440154;paper
p15120;1;#440154;paper
p833;0;#440154;paper
t11149;0;#440154;topic
p5045;21;#450559;paper
t10378;2;#440154;topic
p14928;2;#440154;paper
p2746;3;#440154;paper
p8318;1;#440154;paper
p1628;256;#463480;paper
p8322;1;#440154;paper
p9972;1004;#21a685;paper
p105;154;#482173;paper
p6173;2;#440154;paper
p8384;1;#440154;paper
p9703;830;#218e8d;paper
p9863;1680;#f8e621;paper
p8819;4;#440154;paper
p7093;802;#238a8d;paper
p9054;71;#471063;paper
p9601;38;#46085c;paper
p8626;1;#440154;paper
p4817;0;#440154;paper
p8479;1;#440154;paper
